,State,City,Pop,PCI,price,rating,review,Total
63,ca,orange,139484,"57,165",1.7022222222222223,3.962222222222222,633.5022222222223,2600.0
64,ca,madera,65706,"35,754",1.3541666666666667,3.1354166666666665,58.479166666666664,126.0
65,co,montezuma,68,"39,527",1.8450704225352113,3.7464788732394365,191.85915492957747,183.0
66,co,sedgwick,140,"54,366",1.4333333333333333,3.75,30.1,110.0
67,co,saguache,504,"27,918",1.2,4.2,29.0,8.0
68,co,pueblo,111750,"33,932",1.4878048780487805,3.268292682926829,44.6219512195122,246.0
69,co,pitkin,72,"126,611",1.7777777777777777,4.138888888888889,120.5,53.0
70,co,ouray,1010,"51,437",2.0,3.769230769230769,117.0,19.0
71,co,montrose,19512,"34,155",1.8333333333333333,4.138888888888889,86.61111111111111,66.0
72,co,moffat,120,"40,342",1.5333333333333334,3.62,47.733333333333334,230.0
73,co,yuma,3460,"52,760",1.25,2.875,4.25,9.0
74,co,kit carson,238,"35,048",1.1428571428571428,3.75,42.57142857142857,25.0
75,co,kiowa,757,"52,054",1.4285714285714286,3.3214285714285716,24.785714285714285,20.0
76,co,gunnison,6594,"40,429",1.85,4.0,83.2,30.0
77,co,eagle,6961,"60,847",1.7777777777777777,3.9444444444444446,58.888888888888886,25.0
78,co,dolores,958,"33,107",1.8,3.7,37.8,8.0
79,co,denver,716492,"68,046",1.9481132075471699,4.15566037735849,445.87735849056605,2900.0
80,co,delta,8920,"33,209",1.8,3.8666666666666667,21.8,30.0
81,co,crowley,167,"18,464",1.3846153846153846,4.076923076923077,21.46153846153846,40.0
82,co,alamosa,9997,"32,221",1.4666666666666666,4.133333333333334,97.13333333333334,48.0
83,co,las animas,2190,"37,013",1.3333333333333333,4.166666666666667,19.733333333333334,67.0
84,ct,windham,24706,"41,381",1.523076923076923,3.707692307692308,50.0,195.0
85,ct,tolland,14655,"50,980",1.9444444444444444,3.9444444444444446,67.05555555555556,57.0
86,ct,litchfield,8127,"56,884",2.03125,3.828125,67.34375,99.0
87,ct,new haven,130418,"50,286",1.6787564766839378,3.77720207253886,125.60103626943005,818.0
88,ct,new london,26939,"51,200",1.791044776119403,3.716417910447761,82.65671641791045,224.0
89,ct,hartford,122587,"57,564",1.6952380952380952,3.7095238095238097,115.29523809523809,762.0
90,ct,fairfield,61952,"102,612",1.7248322147651007,3.7181208053691277,69.1006711409396,516.0
91,de,new castle,5529,"49,300",1.4864864864864864,3.439189189189189,45.33108108108108,494.0
92,fl,sarasota,57738,"54,984",1.875598086124402,4.047846889952153,161.6267942583732,1300.0
93,fl,palm beach,8802,"66,126",1.713450292397661,3.763157894736842,113.94152046783626,748.0
94,fl,madison,2797,"28,449",1.2,3.85,11.9,14.0
95,fl,lee,328,"44,543",1.1538461538461537,3.6923076923076925,17.153846153846153,23.0
96,fl,alachua,9949,"38,638",1.375,3.875,43.6875,28.0
97,fl,okeechobee,5731,"28,601",1.5714285714285714,4.071428571428571,45.5,60.0
98,ga,jefferson,11704,"28,456",1.3580246913580247,3.3641975308641974,39.7037037037037,271.0
99,ga,madison,4155,"31,698",1.5625,3.84375,40.25,36.0
100,ga,mitchell,193,"29,523",1.173913043478261,3.760869565217391,11.26086956521739,102.0
101,ga,monroe,13573,"39,206",1.3636363636363635,3.8181818181818183,21.818181818181817,66.0
102,ga,morgan,1846,"41,424",1.326797385620915,3.4281045751633985,15.418300653594772,668.0
103,ga,oglethorpe,1159,"34,291",1.1666666666666667,4.083333333333333,5.333333333333333,8.0
104,ga,pulaski,269,"25,958",1.4210526315789473,3.56140350877193,22.17543859649123,223.0
105,ga,quitman,3703,"26,489",1.25,4.0,6.0,10.0
106,ga,screven,761,"29,505",1.5833333333333333,4.458333333333333,16.0,50.0
107,ga,washington,4001,"31,659",1.4285714285714286,3.5714285714285716,4.571428571428571,15.0
108,ga,white,722,"30,534",1.295774647887324,3.1338028169014085,34.309859154929576,240.0
109,ga,macon,153095,"28,018",1.4615384615384615,3.4038461538461537,39.97115384615385,373.0
110,ga,oconee,244,"55,452",1.5135135135135136,3.5405405405405403,43.270270270270274,91.0
111,ga,jasper,3941,"32,539",1.6470588235294117,4.147058823529412,61.0,70.0
112,ga,newton,579,"29,625",1.0,2.4,5.1,17.0
113,ga,haralson,193,"31,520",1.9,3.8,100.6,27.0
114,ga,gordon,1882,"30,915",1.3542857142857143,3.5542857142857143,31.34285714285714,720.0
115,ga,forsyth,4117,"54,651",1.3571428571428572,3.5714285714285716,39.0,27.0
116,ga,douglas,11616,"31,349",1.75,3.9166666666666665,16.666666666666668,46.0
117,ga,decatur,25732,"31,946",1.680672268907563,3.5840336134453783,193.92436974789916,351.0
118,ga,dawson,4102,"37,402",1.0,3.2857142857142856,10.857142857142858,13.0
119,ga,crawford,832,"29,600",1.5,2.75,5.5,7.0
120,ga,colquitt,1824,"27,507",1.5,4.5,14.5,5.0
121,ga,cobb,346,"48,253",1.3333333333333333,3.466666666666667,25.573333333333334,248.0
122,ga,clayton,2183,"25,550",1.6,4.1,79.53333333333333,36.0
123,ga,calhoun,16966,"21,655",1.3076923076923077,4.230769230769231,35.07692307692308,72.0
124,ga,brooks,555,"31,146",1.4537037037037037,3.324074074074074,48.02777777777778,352.0
125,ga,bartow,256,"33,267",1.5,3.3181818181818183,47.68181818181818,147.0
126,ga,baldwin,3384,"29,192",1.5384615384615385,3.8846153846153846,37.23076923076923,50.0
127,ga,jackson,5083,"34,627",1.2950819672131149,3.2295081967213113,41.31147540983606,209.0
128,hi,honolulu,347397,"50,988",1.8385650224215246,4.089686098654709,678.9730941704036,2700.0
129,ia,boone,12470,"45,036",1.2857142857142858,3.357142857142857,14.285714285714286,22.0
130,ia,hamilton,133,"50,618",1.4583333333333333,3.8958333333333335,14.083333333333334,99.0
131,ia,greene,1068,"48,116",1.4285714285714286,4.089285714285714,9.892857142857142,97.0
132,ia,fremont,718,"43,944",1.7,3.675,15.0,117.0
133,ia,franklin,134,"50,235",1.4166666666666667,3.6666666666666665,18.5,33.0
134,ia,floyd,318,"41,127",1.5,3.45,9.5,13.0
135,ia,benton,41,"47,565",1.0,4.136363636363637,7.363636363636363,20.0
136,ia,hancock,195,"50,657",1.3636363636363635,4.136363636363637,19.181818181818183,69.0
137,ia,fayette,1374,"39,680",1.4,3.6,4.8,11.0
138,ia,des moines,216853,"46,007",1.6331658291457287,3.809045226130653,87.94974874371859,1000.0
139,ia,delaware,151,"44,837",1.6,4.2,4.2,6.0
140,ia,clinton,25184,"39,659",1.5625,3.84375,28.125,67.0
141,ia,clayton,39,"44,107",1.4583333333333333,3.8333333333333335,13.541666666666666,80.0
142,ia,cherokee,4900,"55,347",1.3333333333333333,3.4444444444444446,5.333333333333333,13.0
143,ia,carroll,9812,"49,617",1.5,3.5357142857142856,9.428571428571429,24.0
144,ia,dubuque,57941,"42,870",1.543859649122807,3.3859649122807016,43.1578947368421,180.0
145,ia,humboldt,4589,"45,629",1.6666666666666667,3.3333333333333335,8.666666666666666,11.0
146,ia,muscatine,23817,"42,450",1.6923076923076923,4.3076923076923075,18.53846153846154,66.0
147,ia,keokuk,10274,"42,783",1.3529411764705883,3.823529411764706,16.470588235294116,21.0
148,ia,audubon,1912,"46,872",1.0,4.166666666666667,6.666666666666667,6.0
149,ia,webster,71,"42,161",1.5,4.15,19.8,38.0
150,ia,washington,7309,"51,235",1.5,3.4166666666666665,10.75,16.0
151,ia,wapello,2026,"34,477",1.0,4.75,10.25,11.0
152,ia,union,382,"37,907",1.28,3.88,15.48,110.0
153,ia,tama,2745,"40,729",1.5,3.5,2.5,9.0
154,ia,shelby,616,"50,283",1.4285714285714286,3.5714285714285716,13.5,28.0
155,ia,jefferson,4148,"37,397",1.1666666666666667,4.25,4.333333333333333,10.0
156,ia,pocahontas,1663,"51,035",2.0,3.6666666666666665,2.3333333333333335,7.0
157,ia,osceola,5193,"57,030",1.2,2.75,17.9,13.0
158,ia,monroe,1874,"38,175",1.5,3.9642857142857144,22.142857142857142,34.0
159,ia,monona,1477,"43,238",1.25,4.5,6.0,9.0
160,ia,mitchell,131,"57,565",1.5,3.8125,6.625,12.0
161,ia,marshall,27068,"38,463",1.5,4.125,21.1875,53.0
162,ia,marion,39979,"40,851",1.5625,3.40625,38.175,306.0
163,ia,lucas,209,"37,890",1.5555555555555556,4.055555555555555,24.555555555555557,54.0
164,ia,plymouth,363,"52,006",1.625,4.171875,22.65625,117.0
165,ia,adair,704,"45,386",1.0,3.75,22.5,5.0
166,id,boise,228790,"36,229",1.6956521739130435,3.816425120772947,127.56038647342996,931.0
167,id,twin falls,49764,"35,300",1.5333333333333334,3.466666666666667,65.64444444444445,142.0
168,id,jerome,11807,"37,126",1.3,4.05,14.5,30.0
169,id,payette,7527,"35,582",1.4285714285714286,4.178571428571429,39.42857142857143,73.0
170,id,gooding,3473,"58,373",1.3333333333333333,4.166666666666667,7.333333333333333,5.0
171,id,franklin,828,"32,130",1.25,2.75,9.75,10.0
172,id,shoshone,1511,"33,851",1.4175824175824177,3.565934065934066,33.714285714285715,342.0
173,id,teton,733,"31,214",1.4666666666666666,3.6333333333333333,57.3,102.0
174,id,kootenai,922,"38,416",1.6,4.2,45.0,5.0
175,id,minidoka,113,"35,533",1.4,3.9,45.1,74.0
176,il,scott,1235,"37,014",1.4,3.8,16.4,11.0
177,il,franklin,2473,"34,652",1.457142857142857,3.2142857142857144,41.65714285714286,347.0
178,il,union,677,"37,679",1.5714285714285714,3.892857142857143,41.285714285714285,27.0
179,il,montgomery,637,"33,349",1.4105263157894736,3.4105263157894736,51.305263157894736,296.0
180,il,morgan,345,"36,602",1.75,3.75,19.416666666666668,42.0
181,il,lake,941,"68,199",1.9211822660098523,4.236453201970443,558.0049261083744,15400.0
182,il,wabash,2152,"41,797",1.2222222222222223,3.388888888888889,5.666666666666667,14.0
183,il,champaign,88029,"42,659",1.4307692307692308,3.3461538461538463,85.42307692307692,389.0
184,il,clinton,6927,"42,048",1.0714285714285714,3.3214285714285716,10.928571428571429,24.0
185,il,dekalb,42611,"35,809",1.44,3.46,54.54,132.0
186,il,effingham,12627,"43,646",1.5,4.107142857142857,106.85714285714286,61.0
187,il,fulton,3346,"33,854",1.3571428571428572,4.0,26.857142857142858,66.0
188,il,hamilton,2740,"41,048",1.4666666666666666,4.033333333333333,18.8,28.0
189,il,henry,2232,"42,246",1.2,2.7,4.8,7.0
190,il,johnson,644,"30,786",1.0,3.5714285714285716,14.857142857142858,9.0
191,il,kankakee,26052,"36,138",1.3035714285714286,3.4375,32.07142857142857,142.0
192,il,mchenry,27022,"48,027",1.5714285714285714,3.4489795918367347,73.79591836734694,155.0
193,il,macon,1120,"44,811",1.390625,3.2890625,14.578125,252.0
194,il,madison,3794,"40,943",1.8412698412698412,4.116402116402116,227.94179894179894,1800.0
195,il,douglas,157,"45,461",1.65625,3.5572916666666665,258.7083333333333,629.0
196,il,marshall,3843,"42,080",1.0769230769230769,3.3461538461538463,6.923076923076923,19.0
197,il,mason,335,"38,936",1.2903225806451613,3.8870967741935485,45.38709677419355,91.0
198,il,peoria,111388,"46,148",1.5104895104895104,3.4195804195804196,44.44055944055944,505.0
199,il,rock island,37678,"39,842",1.4566929133858268,3.484251968503937,40.24409448818898,409.0
200,il,washington,16704,"46,128",1.5,3.857142857142857,24.214285714285715,63.0
201,il,boone,1934,"40,608",1.411764705882353,4.0588235294117645,28.352941176470587,69.0
202,il,lee,308,"37,889",1.0,4.0,8.5,7.0
203,il,bureau,233,"39,270",1.3333333333333333,4.666666666666667,9.333333333333334,5.0
204,il,brown,2054,"29,522",1.25,4.125,10.25,9.0
205,il,lasalle,9064,"39,378",1.574468085106383,3.7127659574468086,45.723404255319146,139.0
206,il,marion,17620,"38,112",1.46875,3.484375,34.15625,92.0
207,il,wayne,66483,"40,354",1.729064039408867,3.9458128078817736,185.16748768472905,1500.0
208,il,winnebago,5098,"38,275",1.2,2.8,12.0,6.0
209,il,richland,363,"39,787",1.4615384615384615,3.9615384615384617,10.23076923076923,27.0
210,il,adams,1567,"40,921",1.4,3.05,19.2,12.0
211,il,knox,4794,"36,417",1.3846153846153846,3.423076923076923,11.76923076923077,17.0
212,il,de witt,461,"48,628",1.3518518518518519,3.3518518518518516,29.814814814814813,327.0
213,il,kendall,8946,"43,074",1.6129032258064515,3.629032258064516,66.74193548387096,96.0
214,il,warren,1479,"36,696",1.6363636363636365,3.9545454545454546,22.0,23.0
215,il,bond,619,"32,859",1.3333333333333333,3.533333333333333,18.666666666666668,23.0
216,il,jersey,9823,"36,597",1.0714285714285714,3.3214285714285716,6.214285714285714,22.0
217,il,hancock,239,"42,145",1.1111111111111112,3.888888888888889,6.555555555555555,12.0
218,il,kane,926,"44,432",1.0,3.1,7.4,14.0
219,il,cass,601,"38,103",1.5909090909090908,3.8863636363636362,8.863636363636363,93.0
220,il,pope,214,"26,405",1.56,3.56,30.18,215.0
221,il,jackson,1203,"33,046",1.1428571428571428,3.107142857142857,18.928571428571427,18.0
222,il,edgar,449,"37,073",1.6153846153846154,3.6153846153846154,8.23076923076923,22.0
223,il,iroquois,581,"40,167",1.3,3.5,7.6,15.0
224,il,lawrence,6355,"32,979",1.2857142857142858,3.142857142857143,7.428571428571429,17.0
225,il,henderson,1088,"39,188",1.4545454545454546,4.318181818181818,42.81818181818182,64.0
226,il,pike,225,"39,140",1.3333333333333333,2.6666666666666665,5.0,6.0
227,il,will,1805,"45,465",1.5591397849462365,3.225806451612903,78.68817204301075,227.0
228,il,fayette,255,"31,527",1.3076923076923077,3.730769230769231,11.538461538461538,22.0
229,il,jasper,1722,"42,512",1.6666666666666667,3.0,4.666666666666667,9.0
230,il,carroll,578,"40,981",1.2857142857142858,3.357142857142857,16.142857142857142,9.0
231,il,jefferson,255,"35,726",1.7333333333333334,3.933333333333333,40.06666666666667,61.0
232,il,perry,574,"34,612",1.4545454545454546,4.2727272727272725,11.272727272727273,57.0
233,il,hardin,204,"34,034",1.5,4.625,8.0,11.0
234,il,st. clair,35047,"39,740",1.375,3.3958333333333335,48.4375,138.0
235,il,logan,3104,"35,205",1.4545454545454546,4.363636363636363,27.363636363636363,39.0
236,il,monroe,1485,"50,446",1.5833333333333333,3.6666666666666665,38.583333333333336,29.0
237,il,mercer,3872,"40,702",1.3333333333333333,3.5833333333333335,5.166666666666667,11.0
238,il,greene,1543,"34,501",1.3333333333333333,3.6666666666666665,5.333333333333333,7.0
239,il,saline,6278,"36,996",1.6363636363636365,3.772727272727273,12.181818181818182,39.0
240,il,randolph,4447,"32,226",1.1666666666666667,3.6666666666666665,5.666666666666667,10.0
241,il,sangamon,2333,"43,441",1.560747663551402,3.2663551401869158,57.32710280373832,373.0
242,in,ripley,985,"37,430",1.3333333333333333,3.625,10.416666666666666,21.0
243,in,vigo,3964,"34,509",1.4242424242424243,3.356060606060606,37.15151515151515,192.0
244,in,scott,1721,"33,426",1.3793103448275863,3.8793103448275863,24.724137931034484,102.0
245,in,allen,670,"40,471",1.3666666666666667,3.397222222222222,38.833333333333336,530.0
246,in,randolph,4170,"35,269",1.1428571428571428,4.321428571428571,13.928571428571429,31.0
247,in,clark,2715,"40,151",1.3823529411764706,3.573529411764706,30.5,103.0
248,in,hendricks,1276,"42,937",1.3541666666666667,3.2604166666666665,36.645833333333336,132.0
249,in,steuben,2859,"36,506",1.7777777777777777,3.888888888888889,44.888888888888886,64.0
250,in,vermillion,877,"35,532",1.4,3.5,6.6,8.0
251,in,fayette,2600,"35,734",1.2222222222222223,2.6666666666666665,14.555555555555555,14.0
252,in,gibson,1168,"40,959",1.6,4.1,12.4,48.0
253,in,floyd,4051,"47,171",1.323943661971831,3.295774647887324,30.239436619718308,227.0
254,in,shelby,1129,"39,033",1.4615384615384615,4.076923076923077,19.153846153846153,61.0
255,in,pike,875,"36,602",1.2727272727272727,3.3636363636363638,24.939393939393938,76.0
256,in,greene,968,"34,568",1.2857142857142858,4.035714285714286,9.071428571428571,34.0
257,in,washington,12149,"33,987",1.5833333333333333,4.0,12.75,31.0
258,in,warren,1209,"42,455",1.0,4.0,12.0,5.0
259,in,wabash,10054,"38,314",1.5,3.7083333333333335,21.083333333333332,33.0
260,in,tipton,5104,"40,206",1.2222222222222223,2.8333333333333335,8.11111111111111,13.0
261,in,sullivan,4097,"31,374",1.4545454545454546,3.6363636363636362,6.2727272727272725,21.0
262,in,spencer,2248,"39,496",1.2307692307692308,3.1923076923076925,11.538461538461538,18.0
263,in,porter,4825,"45,101",1.6470588235294117,3.573529411764706,59.76470588235294,87.0
264,in,morgan,976,"39,004",1.5833333333333333,4.041666666666667,33.5,45.0
265,in,montgomery,347,"37,697",1.25,4.0,10.75,5.0
266,in,monroe,879,"35,012",1.0,3.8333333333333335,4.833333333333333,8.0
267,in,marshall,319,"36,406",1.1666666666666667,3.0,10.166666666666666,8.0
268,in,marion,28047,"46,320",1.4666666666666666,3.1166666666666667,12.566666666666666,76.0
269,in,madison,11879,"33,764",1.411764705882353,4.147058823529412,46.23529411764706,52.0
270,in,lawrence,49046,"34,913",1.7560975609756098,4.117073170731707,200.59024390243903,1700.0
271,in,knox,3535,"41,101",1.4545454545454546,3.0454545454545454,9.727272727272727,18.0
272,in,jasper,15568,"40,597",1.7272727272727273,3.9545454545454546,40.81818181818182,53.0
273,in,huntington,17019,"37,086",1.4666666666666666,3.9,26.8,37.0
274,in,hamilton,1580,"64,213",1.5064935064935066,3.6298701298701297,19.337662337662337,253.0
275,in,fulton,318,"36,386",1.627906976744186,3.895348837209302,19.58139534883721,173.0
276,in,franklin,25248,"40,595",1.2580645161290323,3.3225806451612905,27.741935483870968,80.0
277,in,elkhart,52367,"38,511",1.4594594594594594,3.265765765765766,30.873873873873872,326.0
278,in,decatur,9843,"38,304",1.5,3.375,14.6875,28.0
279,in,clinton,4717,"34,936",1.3333333333333333,2.5555555555555554,5.777777777777778,14.0
280,in,wayne,952,"36,972",1.6153846153846154,3.9615384615384617,46.38461538461539,61.0
281,in,jefferson,1131,"37,002",1.625,3.5625,16.25,30.0
282,in,lagrange,2748,"34,987",1.25,3.5,13.625,13.0
283,in,adams,34460,"35,449",1.4666666666666666,3.933333333333333,14.0,41.0
284,in,union,962,"34,404",1.28,3.2933333333333334,33.77333333333333,272.0
285,in,newton,794,"36,608",1.4,4.12,23.2,117.0
286,in,howard,2558,"36,841",1.2765957446808511,3.4574468085106385,22.851063829787233,143.0
287,in,brown,2647,"40,633",1.5545023696682465,3.8364928909952605,262.98104265402844,1400.0
288,in,orange,700,"31,901",1.4166666666666667,4.041666666666667,16.5,63.0
289,in,delaware,3475,"32,666",1.7142857142857142,4.0,24.285714285714285,45.0
290,in,jennings,1416,"34,177",1.3571428571428572,3.7857142857142856,9.857142857142858,25.0
291,in,johnson,499,"42,691",1.6875,4.03125,20.875,69.0
292,in,posey,3931,"45,646",1.2,3.3,6.9,14.0
293,in,cass,338,"34,954",1.3846153846153846,4.038461538461538,14.846153846153847,51.0
294,in,owen,1095,"33,173",1.4838709677419355,3.6693548387096775,41.096774193548384,212.0
295,in,benton,3128,"39,432",1.4141414141414141,3.323232323232323,29.464646464646464,295.0
296,in,miami,1273,"31,354",1.9530516431924883,4.086854460093897,402.2018779342723,3300.0
297,in,jackson,532,"38,888",1.3,3.75,3.4,13.0
298,in,noble,1915,"34,625",1.3333333333333333,4.333333333333333,7.333333333333333,9.0
299,in,lake,2433,"38,485",1.6145833333333333,3.4322916666666665,104.125,315.0
300,in,perry,30956,"33,711",1.36,4.0,18.92,108.0
301,in,clay,3540,"33,864",1.7096774193548387,4.17741935483871,111.2258064516129,122.0
302,in,harrison,4132,"37,177",1.2142857142857142,3.5714285714285716,17.785714285714285,26.0
303,in,st. joseph,75633,"41,274",1.5392156862745099,3.338235294117647,59.30392156862745,302.0
304,in,ohio,1930,"35,220",1.4795321637426901,3.3771929824561404,76.88888888888889,481.0
305,in,grant,1031,"35,592",1.1842105263157894,3.6184210526315788,7.5,198.0
306,in,tippecanoe,2357,"34,210",1.391304347826087,3.382608695652174,50.756521739130434,344.0
307,in,boone,1446,"62,698",1.4666666666666666,3.9,44.13333333333333,60.0
308,ks,lyon,523,"33,378",1.5,4.321428571428571,49.57142857142857,54.0
309,ks,elk,743,"39,799",1.0,4.75,5.0,11.0
310,ks,harvey,92,"38,197",1.4375,3.96875,20.5,52.0
311,ks,sheridan,212,"52,677",1.4,3.45,6.7,17.0
312,ks,neosho,263,"35,565",1.625,4.125,13.0,66.0
313,ks,pottawatomie,197,"48,438",1.5294117647058822,3.4901960784313726,47.23529411764706,161.0
314,ks,crawford,590,"33,475",1.0,4.0,5.5,7.0
315,ks,franklin,347,"37,003",1.25,4.083333333333333,29.25,65.0
316,ks,clay,70,"39,251",1.1666666666666667,3.5833333333333335,6.0,10.0
317,ks,scott,2265,"67,443",1.2,3.4,14.6,20.0
318,ks,pawnee,298,"42,814",1.1818181818181819,3.4545454545454546,4.0,17.0
319,ks,grant,50,"51,243",1.1428571428571428,3.2857142857142856,5.285714285714286,11.0
320,ks,sherman,537,"36,625",1.125,3.5625,7.375,13.0
321,ks,comanche,438,"38,696",1.36,3.24,11.12,125.0
322,ks,jefferson,614,"38,324",1.5,4.0,5.0,6.0
323,ks,thomas,54,"39,719",1.1764705882352942,3.0588235294117645,29.058823529411764,21.0
324,ks,douglas,108,"37,883",1.5120481927710843,3.8313253012048194,53.83132530120482,953.0
325,ks,gove,153,"53,858",1.3,3.65,12.5,14.0
326,ks,cheyenne,194,"42,686",1.0,4.833333333333333,4.666666666666667,9.0
327,ks,wabaunsee,521,"45,431",1.3777777777777778,3.6333333333333333,37.17777777777778,168.0
328,ks,smith,266,"40,583",1.0,4.416666666666667,9.0,8.0
329,ks,morris,24,"39,588",1.375,4.0625,29.625,32.0
330,ks,morton,439,"38,439",1.0,2.5,2.0,5.0
331,ks,sumner,157,"36,574",1.3333333333333333,3.466666666666667,7.266666666666667,17.0
332,ks,greenwood,464,"40,168",1.2,4.2,3.4,8.0
333,ks,johnson,63,"63,277",1.2222222222222223,4.5,7.555555555555555,52.0
334,ks,miami,545,"41,823",1.375,3.625,16.875,28.0
335,ks,clark,140,"51,097",2.0,4.0,8.0,8.0
336,ks,stanton,182,"55,496",1.4285714285714286,3.7142857142857144,19.071428571428573,31.0
