,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
657,nd,ransom,52,43100,12,1.8333333333333333,4.083333333333333,7.916666666666667,57.0,0.21052631578947367
658,nd,mckenzie,99,81696,15,1.9333333333333333,3.8666666666666667,13.266666666666667,49.0,0.30612244897959184
659,nd,lamoure,896,51942,16,1.75,3.46875,4.5625,31.0,0.5161290322580645
660,nd,grand forks,56948,46131,16,1.75,3.71875,9.625,33.0,0.48484848484848486
661,nd,hettinger,1211,51356,6,1.8333333333333333,4.25,4.166666666666667,12.0,0.5
662,nd,adams,120,49203,8,1.875,3.875,2.875,23.0,0.34782608695652173
663,nd,bottineau,2205,57358,7,2.0,3.5,3.142857142857143,11.0,0.6363636363636364
664,nd,logan,37,53088,16,1.9375,3.6875,9.1875,24.0,0.6666666666666666
665,nd,cavalier,1264,59955,4,2.0,3.875,2.0,11.0,0.36363636363636365
666,nd,dickey,39,55428,14,1.7857142857142858,3.5357142857142856,4.857142857142857,27.0,0.5185185185185185
667,nd,golden valley,168,53894,14,1.9285714285714286,3.7857142857142856,7.0,35.0,0.4
668,nd,bowman,1608,67676,3,2.0,4.0,4.0,5.0,0.6
669,ne,franklin,942,42262,2,1.5,2.5,1.5,5.0,0.4
670,ne,grant,1131,57030,11,1.6363636363636365,2.8181818181818183,11.545454545454545,15.0,0.7333333333333333
671,ne,kearney,33761,84898,18,1.8333333333333333,3.6944444444444446,24.38888888888889,26.0,0.6923076923076923
672,ne,kimball,2360,45619,3,1.6666666666666667,3.3333333333333335,8.666666666666666,6.0,0.5
673,ne,lincoln,287401,46012,32,1.6875,3.1875,19.625,75.0,0.4266666666666667
674,ne,madison,2381,44682,17,1.8823529411764706,3.676470588235294,6.764705882352941,34.0,0.5
675,ne,pierce,1726,55980,16,1.6875,3.65625,6.25,33.0,0.48484848484848486
676,ne,seward,7220,45424,4,1.75,3.25,3.75,5.0,0.8
677,ne,valley,2845,42877,34,1.7352941176470589,3.264705882352941,16.705882352941178,100.0,0.34
678,ne,wayne,5622,42017,16,1.6875,3.78125,7.1875,58.0,0.27586206896551724
679,ne,blaine,193,76590,4,1.5,3.875,6.25,9.0,0.4444444444444444
680,ne,logan,71,52193,16,1.625,3.75,25.75,35.0,0.45714285714285713
681,ne,platte,165,45694,13,1.6923076923076923,3.4615384615384617,31.615384615384617,19.0,0.6842105263157895
682,ne,richardson,401,45607,15,1.6666666666666667,4.0,9.2,42.0,0.35714285714285715
683,ne,sheridan,81,48447,12,1.3333333333333333,3.375,5.916666666666667,21.0,0.5714285714285714
684,ne,cuming,233,76262,17,1.8235294117647058,4.0,7.9411764705882355,66.0,0.25757575757575757
685,ne,stanton,1511,42472,17,1.8235294117647058,3.764705882352941,6.705882352941177,55.0,0.3090909090909091
686,ne,york,7866,45992,9,1.5555555555555556,3.388888888888889,13.444444444444445,12.0,0.75
687,ne,webster,868,46771,14,1.8571428571428572,4.107142857142857,15.357142857142858,54.0,0.25925925925925924
688,ne,thayer,130,52541,13,1.6153846153846154,3.3461538461538463,10.461538461538462,19.0,0.6842105263157895
689,ne,dawes,352,36465,9,1.3333333333333333,3.2777777777777777,6.555555555555555,15.0,0.6
690,ne,douglas,202,57890,33,1.696969696969697,3.0,15.93939393939394,80.0,0.4125
691,ne,butler,619,45842,31,1.7741935483870968,3.5,12.580645161290322,117.0,0.26495726495726496
692,ne,cedar,61,55188,17,1.7647058823529411,3.911764705882353,5.647058823529412,52.0,0.3269230769230769
693,ne,garfield,225,49578,8,1.375,3.625,4.75,12.0,0.6666666666666666
694,ne,nemaha,567,46991,13,1.6923076923076923,3.8461538461538463,8.846153846153847,38.0,0.34210526315789475
695,ne,jefferson,112,47692,10,1.9,4.15,7.0,34.0,0.29411764705882354
696,ne,adams,912,45289,9,1.8888888888888888,3.111111111111111,10.555555555555555,12.0,0.75
697,ne,washington,117,50337,15,2.0,3.6,26.733333333333334,32.0,0.46875
698,ne,antelope,205,53502,17,1.588235294117647,3.823529411764706,4.9411764705882355,30.0,0.5666666666666667
699,ne,hamilton,118,49510,16,1.75,3.96875,13.0,67.0,0.23880597014925373
700,ne,hayes,27,67864,13,1.7692307692307692,3.576923076923077,25.76923076923077,49.0,0.2653061224489796
701,ne,custer,103,50971,11,1.6363636363636365,3.6818181818181817,8.818181818181818,17.0,0.6470588235294118
702,ne,sherman,530,42473,31,1.7096774193548387,3.532258064516129,15.096774193548388,75.0,0.41333333333333333
703,ne,holt,439,54408,10,1.4,3.6,3.4,22.0,0.45454545454545453
704,ne,loup,130,63956,18,1.8888888888888888,4.277777777777778,17.555555555555557,70.0,0.2571428571428571
705,nh,sullivan,675,45755,7,2.0,3.7142857142857144,20.571428571428573,9.0,0.7777777777777778
706,nh,carroll,742,50020,13,1.7692307692307692,4.346153846153846,9.461538461538462,26.0,0.5
707,nh,grafton,1336,52320,25,1.64,3.62,15.28,79.0,0.31645569620253167
708,nh,merrimack,25969,51831,16,2.0,3.4375,37.1875,42.0,0.38095238095238093
709,nh,hillsborough,5992,53343,17,1.9411764705882353,4.0588235294117645,16.470588235294116,52.0,0.3269230769230769
710,nh,strafford,4186,43174,33,1.9090909090909092,3.757575757575758,23.21212121212121,96.0,0.34375
711,nj,warren,15745,49188,19,1.894736842105263,2.8421052631578947,39.526315789473685,23.0,0.8260869565217391
712,nj,ocean,26708,44949,14,2.0,3.7142857142857144,50.285714285714285,63.0,0.2222222222222222
713,nj,union,5525,59230,19,1.9473684210526316,3.1315789473684212,57.10526315789474,52.0,0.36538461538461536
714,nj,salem,4747,43087,43,1.8837209302325582,3.0232558139534884,32.13953488372093,161.0,0.2670807453416149
715,nj,burlington,9884,53760,8,2.0,2.6875,15.5,18.0,0.4444444444444444
716,nj,morris,19145,84260,156,1.9038461538461537,3.3108974358974357,44.60897435897436,1900.0,0.08210526315789474
717,nj,cape may,3448,51473,63,1.9365079365079365,3.492063492063492,18.047619047619047,256.0,0.24609375
718,nj,camden,73973,46905,22,1.9090909090909092,3.3636363636363638,104.5,127.0,0.1732283464566929
719,nj,passaic,69948,45746,7,1.8571428571428572,3.0,33.857142857142854,12.0,0.5833333333333334
720,nj,gloucester,63884,47392,25,1.84,2.8,39.56,106.0,0.2358490566037736
721,nm,bernalillo,10105,38593,4,1.75,2.25,12.25,8.0,0.5
722,nm,santa fe,84612,50557,24,1.7916666666666667,3.6875,63.625,96.0,0.25
723,nm,socorro,8407,31804,8,1.5,2.75,14.375,9.0,0.8888888888888888
724,nm,taos,5971,33342,12,2.0,4.041666666666667,46.583333333333336,37.0,0.32432432432432434
725,nv,carson city,55414,42537,73,1.6712328767123288,3.006849315068493,111.84931506849315,277.0,0.26353790613718414
726,nv,elko,20341,42169,19,1.7894736842105263,3.6842105263157894,52.94736842105263,33.0,0.5757575757575758
727,ny,lewis,1306,41061,6,1.8333333333333333,4.0,12.5,9.0,0.6666666666666666
728,ny,putnam,576,57163,129,1.8682170542635659,3.2713178294573644,35.78294573643411,732.0,0.1762295081967213
729,ny,herkimer,9677,36386,16,2.0,4.125,15.8125,62.0,0.25806451612903225
730,ny,columbia,1517,48801,16,1.875,3.65625,9.3125,20.0,0.8
731,ny,essex,636,39500,16,1.8125,3.53125,18.625,21.0,0.7619047619047619
732,ny,washington,4613,35304,6,1.8333333333333333,2.8333333333333335,13.5,12.0,0.5
733,ny,tompkins,1148,39067,11,1.6363636363636365,4.363636363636363,7.454545454545454,40.0,0.275
734,ny,franklin,2257,33508,12,1.8333333333333333,3.8333333333333335,14.583333333333334,39.0,0.3076923076923077
735,ny,livingston,3473,36686,5,2.0,3.9,21.2,43.0,0.11627906976744186
736,ny,clinton,710,38463,6,1.6666666666666667,3.0,11.333333333333334,11.0,0.5454545454545454
737,ny,greene,5084,41786,50,1.84,3.49,15.16,225.0,0.2222222222222222
738,ny,chemung,2462,39502,8,1.75,4.0625,10.875,14.0,0.5714285714285714
739,ny,schuyler,3329,38118,16,1.8125,3.15625,17.4375,21.0,0.7619047619047619
740,ny,chautauqua,4256,36101,1,2.0,5.0,1.0,7.0,0.14285714285714285
741,ny,chenango,10596,36583,15,1.9333333333333333,3.5,22.6,38.0,0.39473684210526316
742,ny,schenectady,65575,45851,32,1.8125,3.21875,23.0625,96.0,0.3333333333333333
743,ny,rensselaer,9212,42725,17,1.9411764705882353,3.6470588235294117,30.0,39.0,0.4358974358974359
744,ny,oswego,17337,34968,11,1.7272727272727273,3.3636363636363638,7.0,18.0,0.6111111111111112
745,ny,oneida,10912,38764,5,1.8,3.2,22.2,8.0,0.625
746,ny,new york,8398748,151128,124,1.8790322580645162,3.3951612903225805,121.35483870967742,1400.0,0.08857142857142856
747,ny,fulton,11243,36869,43,1.8372093023255813,3.5,18.58139534883721,129.0,0.3333333333333333
748,ny,ontario,10088,45771,4,2.0,3.625,8.5,7.0,0.5714285714285714
749,ny,cortland,18713,35030,10,1.6,2.55,9.0,14.0,0.7142857142857143
750,ny,albany,97279,53791,32,1.9375,3.296875,30.4375,109.0,0.29357798165137616
751,ny,allegany,7597,31518,3,1.6666666666666667,3.3333333333333335,8.333333333333334,5.0,0.6
752,ny,warren,1094,45095,16,1.875,3.78125,9.5,20.0,0.8
753,ny,genesee,1608,39185,22,1.8181818181818181,3.590909090909091,7.545454545454546,105.0,0.20952380952380953
754,ny,hamilton,6443,46724,2,2.0,3.75,9.5,9.0,0.2222222222222222
755,ny,orleans,2731,34128,20,1.8,3.5,10.3,81.0,0.24691358024691357
756,ny,ulster,12593,42913,10,2.0,3.9,34.2,54.0,0.18518518518518517
757,ny,tioga,4690,41958,9,1.7777777777777777,3.888888888888889,9.666666666666666,18.0,0.5
758,ny,rockland,3678,53434,137,1.897810218978102,3.4416058394160585,48.613138686131386,1900.0,0.07210526315789474
759,ny,delaware,2579,34602,8,1.875,4.0625,14.375,16.0,0.5
760,ny,wayne,988,39367,8,1.875,4.25,6.625,23.0,0.34782608695652173
761,ny,jefferson,1421,42753,3,2.0,4.166666666666667,10.333333333333334,5.0,0.6
762,ny,broome,989,38276,55,1.8545454545454545,3.727272727272727,15.436363636363636,230.0,0.2391304347826087
763,ny,saratoga,5725,55809,13,2.0,4.038461538461538,37.23076923076923,53.0,0.24528301886792453
764,ny,orange,50092,45306,134,1.9104477611940298,3.3134328358208953,35.649253731343286,861.0,0.15563298490127758
765,ny,nassau,4783,75376,18,1.8888888888888888,3.638888888888889,28.61111111111111,31.0,0.5806451612903226
766,ny,schoharie,3002,34651,7,1.5714285714285714,2.642857142857143,8.142857142857142,8.0,0.875
767,ny,yates,2419,35437,4,1.25,3.25,16.75,7.0,0.5714285714285714
768,ny,madison,2900,38109,2,2.0,3.75,9.5,7.0,0.2857142857142857
769,ny,otsego,3717,37645,19,1.9473684210526316,3.526315789473684,13.526315789473685,77.0,0.24675324675324675
770,ny,sullivan,15149,38880,86,1.7325581395348837,3.5872093023255816,21.813953488372093,438.0,0.1963470319634703
771,ny,niagara,8005,39110,36,1.6944444444444444,3.2777777777777777,42.833333333333336,174.0,0.20689655172413793
772,ny,onondaga,22554,45252,16,2.0,4.125,27.75,73.0,0.2191780821917808
773,ny,steuben,1127,39559,43,1.7906976744186047,3.686046511627907,13.953488372093023,212.0,0.2028301886792453
774,ny,seneca,2683,34271,15,1.7333333333333334,3.3666666666666667,16.4,27.0,0.5555555555555556
775,ny,monroe,19791,45897,4,1.75,2.625,18.75,7.0,0.5714285714285714
776,ny,montgomery,24022,36597,14,1.9285714285714286,3.3214285714285716,23.428571428571427,38.0,0.3684210526315789
777,ny,richmond,3246,48150,12,1.8333333333333333,4.083333333333333,17.916666666666668,66.0,0.18181818181818182
778,oh,scioto,3543,33430,26,1.8846153846153846,3.3653846153846154,11.538461538461538,104.0,0.25
779,oh,tuscarawas,1849,38918,8,2.0,3.9375,5.125,14.0,0.5714285714285714
780,oh,highland,2286,31379,26,1.9230769230769231,3.3076923076923075,50.46153846153846,89.0,0.29213483146067415
781,oh,allen,1085,36813,30,1.9,3.2,8.166666666666666,98.0,0.30612244897959184
782,oh,hocking,4833,32511,91,1.7912087912087913,2.912087912087912,19.791208791208792,357.0,0.2549019607843137
783,oh,crawford,1853,34696,14,1.9285714285714286,3.6785714285714284,10.928571428571429,39.0,0.358974358974359
784,oh,adams,1073,30254,28,1.7857142857142858,3.1964285714285716,8.535714285714286,112.0,0.25
785,oh,butler,3448,40702,8,1.75,3.4375,15.75,17.0,0.47058823529411764
786,oh,miami,42554,41460,5,2.0,3.2,12.2,11.0,0.45454545454545453
787,oh,brown,7482,31949,88,1.8409090909090908,3.1420454545454546,22.261363636363637,319.0,0.27586206896551724
788,oh,clinton,4102,38592,17,1.8235294117647058,3.8823529411764706,18.470588235294116,37.0,0.4594594594594595
789,oh,ross,8885,32677,90,1.8333333333333333,2.988888888888889,24.711111111111112,275.0,0.32727272727272727
790,oh,knox,4201,38388,105,1.838095238095238,3.2523809523809524,17.6,412.0,0.25485436893203883
791,oh,fulton,3210,39673,13,1.9230769230769231,3.769230769230769,10.615384615384615,51.0,0.2549019607843137
792,oh,ottawa,7764,44317,17,2.0,3.7058823529411766,9.823529411764707,36.0,0.4722222222222222
793,oh,fayette,8859,33952,4,2.0,4.125,9.0,7.0,0.5714285714285714
794,oh,lawrence,2473,33507,18,1.9444444444444444,4.055555555555555,20.333333333333332,43.0,0.4186046511627907
795,oh,licking,4899,40333,101,1.8415841584158417,3.1435643564356437,20.277227722772277,407.0,0.24815724815724816
796,oh,seneca,447,34204,73,1.726027397260274,3.171232876712329,13.58904109589041,316.0,0.2310126582278481
797,oh,summit,610,45112,132,1.856060606060606,3.117424242424242,25.196969696969695,462.0,0.2857142857142857
798,oh,muskingum,4538,36560,47,1.7872340425531914,3.5638297872340425,10.574468085106384,185.0,0.25405405405405407
799,oh,carroll,2100,35185,63,1.7777777777777777,2.7857142857142856,20.38095238095238,227.0,0.2775330396475771
800,oh,erie,1202,57133,58,1.7586206896551724,3.0775862068965516,16.862068965517242,249.0,0.23293172690763053
801,oh,paulding,3839,36922,7,1.8571428571428572,3.5714285714285716,5.285714285714286,11.0,0.6363636363636364
802,oh,pickaway,2112,36123,102,1.8137254901960784,2.980392156862745,21.07843137254902,383.0,0.26631853785900783
803,oh,greene,965,43515,146,1.7945205479452055,3.047945205479452,18.28082191780822,479.0,0.3048016701461378
804,oh,vinton,538,29491,10,1.7,2.85,6.4,17.0,0.5882352941176471
805,oh,henry,4321,39851,58,1.8275862068965518,3.2672413793103448,12.155172413793103,178.0,0.3258426966292135
806,oh,portage,710,39111,4,2.0,3.25,15.5,7.0,0.5714285714285714
807,oh,pike,4115,32934,26,1.8076923076923077,3.25,7.961538461538462,117.0,0.2222222222222222
808,oh,holmes,1262,36069,78,1.794871794871795,3.5448717948717947,12.487179487179487,289.0,0.2698961937716263
809,oh,washington,1858,37943,20,1.85,3.225,13.5,21.0,0.9523809523809523
810,oh,marion,36087,32292,5,1.6,3.2,6.8,7.0,0.7142857142857143
811,oh,lorain,64028,40458,15,1.8,3.1666666666666665,17.2,23.0,0.6521739130434783
812,oh,logan,7050,37574,4,1.5,3.75,26.75,28.0,0.14285714285714285
813,oh,jackson,6242,32512,3,1.6666666666666667,1.5,4.0,5.0,0.6
814,oh,clark,3030,36077,151,1.8013245033112584,3.096026490066225,18.264900662251655,505.0,0.299009900990099
815,oh,harrison,11608,34136,48,1.9583333333333333,3.1875,21.229166666666668,208.0,0.23076923076923078
816,oh,hamilton,62174,51996,31,1.8709677419354838,3.064516129032258,16.838709677419356,87.0,0.3563218390804598
817,oh,franklin,11686,45894,15,1.8666666666666667,3.933333333333333,12.466666666666667,53.0,0.2830188679245283
818,oh,fairfield,42613,40094,17,2.0,3.5294117647058822,20.0,48.0,0.3541666666666667
819,oh,delaware,39930,63042,16,1.9375,3.71875,16.375,27.0,0.5925925925925926
820,oh,defiance,16663,37310,58,1.7413793103448276,3.0517241379310347,12.155172413793103,204.0,0.28431372549019607
821,oh,coshocton,11054,32279,2,2.0,3.75,6.0,5.0,0.4
822,oh,ashtabula,18079,34087,12,1.75,3.5833333333333335,12.083333333333334,26.0,0.46153846153846156
823,oh,athens,24688,30284,9,1.6666666666666667,3.0555555555555554,18.0,14.0,0.6428571428571429
824,oh,columbiana,6231,34446,30,1.8,3.4833333333333334,13.0,94.0,0.3191489361702128
825,oh,medina,26072,47712,7,1.5714285714285714,3.142857142857143,8.285714285714286,11.0,0.6363636363636364
826,oh,monroe,13887,29895,11,1.6363636363636365,3.272727272727273,12.363636363636363,16.0,0.6875
827,oh,huron,6893,36022,14,1.7857142857142858,3.2857142857142856,20.142857142857142,42.0,0.3333333333333333
828,oh,sandusky,24714,36561,12,1.8333333333333333,3.0,31.583333333333332,40.0,0.3
829,oh,noble,1704,24020,46,1.7608695652173914,3.5760869565217392,12.0,136.0,0.3382352941176471
830,oh,montgomery,10805,41017,19,1.9473684210526316,3.789473684210526,21.68421052631579,70.0,0.2714285714285714
831,oh,morgan,2097,29734,35,1.8,3.5714285714285716,13.82857142857143,147.0,0.23809523809523808
832,oh,lake,725,44891,66,1.8333333333333333,3.2045454545454546,27.848484848484848,236.0,0.2796610169491525
833,oh,richland,6123,35138,49,1.7959183673469388,3.4591836734693877,10.510204081632653,218.0,0.22477064220183487
834,oh,perry,3407,32356,15,1.8666666666666667,3.8,16.333333333333332,28.0,0.5357142857142857
835,oh,auglaize,2657,42446,29,1.9655172413793103,3.2758620689655173,8.310344827586206,123.0,0.23577235772357724
836,oh,trumbull,1353,35997,93,1.7634408602150538,3.274193548387097,14.440860215053764,337.0,0.27596439169139464
837,oh,meigs,3780,30516,28,1.75,3.5,17.535714285714285,108.0,0.25925925925925924
838,oh,ashland,20423,34388,4,1.75,2.75,6.75,6.0,0.6666666666666666
839,oh,jefferson,1011,34487,11,1.7272727272727273,3.4545454545454546,12.727272727272727,24.0,0.4583333333333333
840,oh,warren,38382,50919,16,1.875,3.75,14.6875,32.0,0.5
841,oh,van wert,10680,37490,47,1.7872340425531914,3.095744680851064,9.553191489361701,139.0,0.3381294964028777
842,oh,union,6783,44855,19,1.8421052631578947,2.973684210526316,20.05263157894737,28.0,0.6785714285714286
843,oh,shelby,9030,40925,16,1.75,3.40625,11.0625,39.0,0.41025641025641024
844,oh,wayne,1296,38859,4,2.0,3.25,15.5,9.0,0.4444444444444444
845,ok,muskogee,37402,33556,11,1.6363636363636365,2.727272727272727,9.727272727272727,16.0,0.6875
846,ok,noble,6874,42917,17,1.8235294117647058,3.5588235294117645,21.823529411764707,32.0,0.53125
847,ok,nowata,3612,34347,8,1.75,3.4375,10.25,16.0,0.5
848,ok,okmulgee,11795,31883,4,1.5,2.625,4.25,5.0,0.8
849,ok,osage,155,34574,61,1.819672131147541,3.057377049180328,16.24590163934426,231.0,0.26406926406926406
850,ok,tulsa,400669,71431,44,1.8181818181818181,3.159090909090909,18.522727272727273,165.0,0.26666666666666666
851,ok,pittsburg,196,34939,15,1.6666666666666667,3.6333333333333333,10.866666666666667,44.0,0.3409090909090909
852,ok,seminole,7172,34254,1,2.0,4.0,9.0,5.0,0.2
853,ok,wagoner,9061,36245,3,1.6666666666666667,4.333333333333333,3.3333333333333335,7.0,0.42857142857142855
854,ok,washington,659,56275,15,1.7333333333333334,3.3666666666666667,17.066666666666666,25.0,0.6
855,ok,woodward,12162,51653,5,1.6,3.2,5.8,15.0,0.3333333333333333
856,ok,pawnee,2117,34000,28,1.8214285714285714,3.6785714285714284,10.107142857142858,124.0,0.22580645161290322
857,ok,mccurtain,504,30316,28,1.7857142857142858,3.4107142857142856,11.464285714285714,116.0,0.2413793103448276
858,ok,marshall,299,31123,14,1.9285714285714286,3.4642857142857144,6.214285714285714,37.0,0.3783783783783784
859,ok,kiowa,675,36218,16,1.6875,3.46875,10.8125,51.0,0.3137254901960784
860,ok,beaver,1404,54140,10,1.6,3.2,8.2,17.0,0.5882352941176471
861,ok,atoka,3131,29639,3,1.3333333333333333,4.0,4.0,7.0,0.42857142857142855
862,ok,adair,818,26217,12,1.75,3.3333333333333335,6.083333333333333,39.0,0.3076923076923077
863,ok,le flore,176,31273,24,1.875,3.3541666666666665,8.25,98.0,0.24489795918367346
864,ok,caddo,1082,33574,5,2.0,3.1,13.6,9.0,0.5555555555555556
865,ok,canadian,205,43656,16,1.6875,3.875,12.375,71.0,0.22535211267605634
866,ok,carter,239,42438,16,1.75,3.125,13.5,28.0,0.5714285714285714
867,ok,cherokee,1507,29129,11,1.8181818181818181,3.8181818181818183,4.636363636363637,41.0,0.2682926829268293
868,ok,choctaw,12624,30261,73,1.8082191780821917,3.1164383561643834,17.205479452054796,271.0,0.2693726937269373
869,ok,cleveland,3148,42448,13,1.6923076923076923,3.269230769230769,6.3076923076923075,21.0,0.6190476190476191
870,ok,comanche,1567,37682,4,1.5,2.125,3.25,5.0,0.8
871,ok,delaware,404,29398,10,1.8,3.25,9.0,19.0,0.5263157894736842
872,ok,dewey,3406,44761,7,1.8571428571428572,3.2142857142857144,11.571428571428571,12.0,0.5833333333333334
873,ok,garvin,254,38125,9,1.8888888888888888,3.111111111111111,7.0,17.0,0.5294117647058824
874,ok,haskell,1923,34161,40,1.75,3.1375,14.675,140.0,0.2857142857142857
875,ok,jefferson,8,35341,25,1.76,3.38,5.64,90.0,0.2777777777777778
876,ok,kingfisher,4924,46789,13,1.9230769230769231,3.4615384615384617,14.615384615384615,52.0,0.25
877,or,yamhill,1172,37891,27,1.8888888888888888,3.425925925925926,33.55555555555556,96.0,0.28125
878,or,wheeler,437,33404,6,1.6666666666666667,3.9166666666666665,28.166666666666668,9.0,0.6666666666666666
879,or,wallowa,817,40506,8,1.875,3.25,9.75,12.0,0.6666666666666666
880,or,union,2212,35343,5,1.4,3.9,16.2,6.0,0.8333333333333334
881,or,umatilla,7171,33773,8,1.5,2.6875,11.75,15.0,0.5333333333333333
882,or,tillamook,5311,37857,4,2.0,2.875,47.75,7.0,0.5714285714285714
883,or,jefferson,3366,29736,10,1.4,3.15,29.6,15.0,0.6666666666666666
884,or,hood river,7806,44061,12,2.0,4.0,60.583333333333336,22.0,0.5454545454545454
885,or,wasco,393,38229,8,1.75,4.25,28.5,9.0,0.8888888888888888
886,pa,crawford,929,36513,50,1.74,3.43,12.7,196.0,0.25510204081632654
887,pa,lawrence,7561,38684,49,1.8571428571428572,3.357142857142857,25.367346938775512,130.0,0.3769230769230769
888,pa,clarion,3909,37115,7,1.5714285714285714,3.5,12.857142857142858,9.0,0.7777777777777778
889,pa,schuylkill,8641,36707,146,1.8356164383561644,3.212328767123288,23.91780821917808,547.0,0.26691042047531993
890,pa,elk,1703,42356,41,1.7073170731707317,3.8658536585365852,12.439024390243903,126.0,0.3253968253968254
891,pa,venango,831,37164,13,1.7692307692307692,3.8846153846153846,17.53846153846154,51.0,0.2549019607843137
892,pa,susquehanna,1859,38806,4,1.75,3.75,5.0,9.0,0.4444444444444444
893,pa,cambria,5738,37901,38,1.763157894736842,3.736842105263158,12.078947368421053,171.0,0.2222222222222222
894,pa,mercer,1068,36836,11,1.7272727272727273,3.272727272727273,8.363636363636363,16.0,0.6875
895,pa,clinton,2795,35673,11,1.8181818181818181,2.8181818181818183,39.81818181818182,14.0,0.7857142857142857
896,pa,lehigh,486,46517,143,1.8601398601398602,3.3566433566433567,27.426573426573427,773.0,0.18499353169469598
897,pa,montour,1295,49530,31,1.7741935483870968,3.4516129032258065,16.870967741935484,86.0,0.36046511627906974
898,pa,tioga,954,36578,4,1.75,3.375,5.0,8.0,0.5
899,pa,luzerne,5903,39311,4,1.75,3.125,24.5,5.0,0.8
900,pa,montgomery,6222,69983,16,1.8125,3.78125,14.75,33.0,0.48484848484848486
901,pa,carbon,370,42613,121,1.7933884297520661,3.152892561983471,23.00826446280992,460.0,0.26304347826086955
902,pa,armstrong,2854,40751,93,1.7956989247311828,3.360215053763441,20.78494623655914,350.0,0.26571428571428574
903,pa,delaware,1552,55959,109,1.8256880733944953,2.9724770642201834,36.678899082568805,452.0,0.2411504424778761
904,pa,fayette,3587,37370,113,1.831858407079646,3.274336283185841,24.734513274336283,411.0,0.2749391727493917
905,pa,clearfield,2561,38657,8,1.625,4.0,15.0,9.0,0.8888888888888888
906,pa,fulton,3181,37895,63,1.6825396825396826,3.373015873015873,15.984126984126984,267.0,0.23595505617977527
907,pa,somerset,12184,36771,14,1.4285714285714286,3.607142857142857,12.0,16.0,0.875
908,pa,sullivan,1455,41880,53,1.8113207547169812,3.6037735849056602,12.716981132075471,198.0,0.2676767676767677
909,pa,mckean,4347,41117,14,1.8571428571428572,3.25,26.5,26.0,0.5384615384615384
910,pa,northampton,39231,46336,17,1.7647058823529411,2.764705882352941,24.470588235294116,19.0,0.8947368421052632
911,pa,lebanon,25902,41174,11,1.5454545454545454,2.9545454545454546,15.454545454545455,39.0,0.28205128205128205
912,pa,blair,4502,39921,56,1.6785714285714286,3.4642857142857144,15.357142857142858,199.0,0.2814070351758794
913,pa,bradford,8280,37530,7,2.0,3.357142857142857,5.428571428571429,9.0,0.7777777777777778
914,pa,columbia,1164,36304,4,1.75,3.375,21.25,5.0,0.8
915,pa,beaver,970,41977,8,1.75,3.5,11.5,12.0,0.6666666666666666
916,pa,adams,1847,43154,103,1.8058252427184467,3.2184466019417477,21.57281553398058,337.0,0.3056379821958457
917,pa,butler,12993,50199,11,1.9090909090909092,3.090909090909091,15.727272727272727,17.0,0.6470588235294118
918,pa,chester,33909,72118,14,1.7857142857142858,2.642857142857143,51.42857142857143,30.0,0.4666666666666667
919,pa,erie,96471,39260,14,1.9285714285714286,3.6785714285714284,25.071428571428573,51.0,0.27450980392156865
920,pa,lancaster,59420,44259,14,2.0,3.8214285714285716,47.642857142857146,63.0,0.2222222222222222
921,pa,mifflin,912,34289,11,1.3636363636363635,3.3636363636363638,8.363636363636363,22.0,0.5
922,pa,philadelphia,1584138,49341,127,1.8267716535433072,2.7283464566929134,45.2992125984252,488.0,0.26024590163934425
923,pa,union,9835,35578,51,1.7843137254901962,3.5294117647058822,13.313725490196079,201.0,0.2537313432835821
924,pa,warren,9124,41523,4,1.75,3.125,10.25,6.0,0.6666666666666666
925,pa,washington,13508,50489,17,1.9411764705882353,3.2941176470588234,15.235294117647058,21.0,0.8095238095238095
926,pa,franklin,6078,40966,14,1.7142857142857142,3.75,11.142857142857142,40.0,0.35
927,pa,cumberland,6256,48865,133,1.744360902255639,3.2218045112781954,22.55639097744361,435.0,0.3057471264367816
928,pa,allegheny,6536,52606,110,1.8363636363636364,3.4,21.39090909090909,409.0,0.26894865525672373
929,pa,york,44118,42911,16,1.9375,3.34375,16.9375,32.0,0.5
930,pa,centre,4255,41373,42,1.8095238095238095,3.7023809523809526,16.5,166.0,0.25301204819277107
931,pa,juniata,941,36266,2,1.5,2.25,22.0,6.0,0.3333333333333333
932,pa,jefferson,2050,38678,4,2.0,2.75,6.25,10.0,0.4
933,pa,potter,568,35073,23,1.6956521739130435,3.6956521739130435,10.565217391304348,117.0,0.19658119658119658
934,pa,greene,2369,41836,99,1.8585858585858586,3.287878787878788,23.747474747474747,366.0,0.27049180327868855
935,pa,wayne,1123,36740,16,2.0,3.40625,48.0,45.0,0.35555555555555557
936,pa,perry,331,38499,122,1.778688524590164,3.25,20.31967213114754,432.0,0.2824074074074074
937,pa,bedford,5172,36009,6,1.1666666666666667,3.0833333333333335,7.0,7.0,0.8571428571428571
938,pa,indiana,7168,35033,4,2.0,3.0,6.75,7.0,0.5714285714285714
939,ri,newport,24590,58825,15,1.8,3.4,29.066666666666666,95.0,0.15789473684210525
940,ri,providence,179335,42740,11,2.0,3.409090909090909,68.81818181818181,44.0,0.25
941,ri,bristol,22131,66397,3,2.0,2.0,17.0,9.0,0.3333333333333333
