6.0
26.0
28.0
45.0
94.0
12.0
1.0
625.0
341.0
95.0
6.0
542.0
8.0
373.0
87.0
15.0
90.0
11.0
27.0
683.0
8.0
33.0
13.0
186.0
125.0
77.0
6.0
6.0
30.0
12.0
425.0
122.0
122.0
66.0
164.0
133.0
5.0
6.0
12.0
66.0
452.0
3500.0
100.0
436.0
2400.0
601.0
1100.0
225.0
46.0
4300.0
911.0
9.0
2000.0
976.0
1700.0
1800.0
1400.0
56.0
8200.0
21.0
167.0
457.0
445.0
2600.0
126.0
183.0
110.0
8.0
246.0
53.0
19.0
66.0
230.0
9.0
25.0
20.0
30.0
25.0
8.0
2900.0
30.0
40.0
48.0
67.0
195.0
57.0
99.0
818.0
224.0
762.0
516.0
494.0
1300.0
748.0
14.0
23.0
28.0
60.0
271.0
36.0
102.0
66.0
668.0
8.0
223.0
10.0
50.0
15.0
240.0
373.0
91.0
70.0
17.0
27.0
720.0
27.0
46.0
351.0
13.0
7.0
5.0
248.0
36.0
72.0
352.0
147.0
50.0
209.0
2700.0
22.0
99.0
97.0
117.0
33.0
13.0
20.0
69.0
11.0
1000.0
6.0
67.0
80.0
13.0
24.0
180.0
11.0
66.0
21.0
6.0
38.0
16.0
11.0
110.0
9.0
28.0
10.0
7.0
13.0
34.0
9.0
12.0
53.0
306.0
54.0
117.0
5.0
931.0
142.0
30.0
73.0
5.0
10.0
342.0
102.0
5.0
74.0
11.0
347.0
27.0
296.0
42.0
15400.0
14.0
389.0
24.0
132.0
61.0
66.0
28.0
7.0
9.0
142.0
155.0
252.0
1800.0
629.0
19.0
91.0
505.0
409.0
63.0
69.0
7.0
5.0
9.0
139.0
92.0
1500.0
6.0
27.0
12.0
17.0
327.0
96.0
23.0
23.0
22.0
12.0
14.0
93.0
215.0
18.0
22.0
15.0
17.0
64.0
6.0
227.0
22.0
9.0
9.0
61.0
57.0
11.0
138.0
39.0
29.0
11.0
7.0
39.0
10.0
373.0
21.0
192.0
102.0
530.0
31.0
103.0
132.0
64.0
8.0
14.0
48.0
227.0
61.0
76.0
34.0
31.0
5.0
33.0
13.0
21.0
18.0
87.0
45.0
5.0
8.0
8.0
76.0
52.0
