,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
56,ca,monterey,28289,47557,60,1.7833333333333334,4.3,60.88333333333333,247.0,0.242914979757085
57,ca,napa,79263,59563,68,1.911764705882353,4.25,48.411764705882355,289.0,0.23529411764705882
58,ca,orange,139484,57165,104,1.7980769230769231,4.259615384615385,112.0673076923077,1100.0,0.09454545454545454
59,ca,madera,65706,35754,98,1.8571428571428572,3.7244897959183674,51.05102040816327,466.0,0.21030042918454936
60,co,montezuma,68,39527,10,2.0,4.55,53.0,40.0,0.25
61,co,saguache,504,27918,8,2.0,4.25,12.125,22.0,0.36363636363636365
62,co,pueblo,111750,33932,6,1.8333333333333333,4.416666666666667,6.5,41.0,0.14634146341463414
63,co,pitkin,72,126611,15,2.0,4.166666666666667,14.466666666666667,75.0,0.2
64,co,ouray,1010,51437,2,2.0,4.75,8.5,5.0,0.4
65,co,montrose,19512,34155,2,2.0,3.25,8.5,10.0,0.2
66,co,moffat,120,40342,6,2.0,4.583333333333333,13.833333333333334,28.0,0.21428571428571427
67,co,kiowa,757,52054,86,1.8953488372093024,4.4476744186046515,34.76744186046512,3100.0,0.027741935483870966
68,co,gunnison,6594,40429,6,2.0,4.75,17.666666666666668,28.0,0.21428571428571427
69,co,eagle,6961,60847,2,2.0,4.75,5.0,8.0,0.25
70,co,denver,716492,68046,85,1.9176470588235295,4.541176470588235,43.294117647058826,2900.0,0.029310344827586206
71,co,delta,8920,33209,15,1.9333333333333333,4.3,13.933333333333334,89.0,0.16853932584269662
72,co,crowley,167,18464,8,1.875,4.1875,6.0,31.0,0.25806451612903225
73,co,alamosa,9997,32221,2,2.0,4.5,3.0,7.0,0.2857142857142857
74,co,las animas,2190,37013,1,2.0,5.0,1.0,1.0,1.0
75,ct,windham,24706,41381,10,2.0,4.2,15.6,46.0,0.21739130434782608
76,ct,tolland,14655,50980,9,1.8888888888888888,4.111111111111111,11.555555555555555,18.0,0.5
77,ct,litchfield,8127,56884,9,2.0,4.333333333333333,11.88888888888889,22.0,0.4090909090909091
78,ct,new haven,130418,50286,44,1.8409090909090908,3.9886363636363638,28.136363636363637,215.0,0.20465116279069767
79,ct,new london,26939,51200,9,1.8888888888888888,4.055555555555555,34.111111111111114,69.0,0.13043478260869565
80,ct,hartford,122587,57564,36,1.9166666666666667,4.138888888888889,28.97222222222222,260.0,0.13846153846153847
81,ct,fairfield,61952,102612,24,1.75,3.75,19.166666666666668,165.0,0.14545454545454545
82,de,new castle,5529,49300,26,1.8461538461538463,3.769230769230769,16.384615384615383,84.0,0.30952380952380953
83,fl,sarasota,57738,54984,92,1.8695652173913044,4.141304347826087,19.347826086956523,500.0,0.184
84,fl,seminole,18866,41339,61,1.8032786885245902,4.008196721311475,16.311475409836067,297.0,0.2053872053872054
85,fl,palm beach,8802,66126,54,1.9074074074074074,3.8333333333333335,22.685185185185187,230.0,0.23478260869565218
86,fl,madison,2797,28449,29,1.8275862068965518,3.4827586206896552,12.827586206896552,78.0,0.3717948717948718
87,fl,lee,328,44543,6,1.5,4.5,2.8333333333333335,47.0,0.1276595744680851
88,fl,okeechobee,5731,28601,2,2.0,4.0,5.5,6.0,0.3333333333333333
89,ga,jefferson,11704,28456,6,2.0,4.666666666666667,7.333333333333333,57.0,0.10526315789473684
90,ga,lumpkin,1197,31917,29,1.896551724137931,3.7758620689655173,12.827586206896552,144.0,0.2013888888888889
91,ga,madison,4155,31698,5,2.0,4.0,9.4,8.0,0.625
92,ga,mitchell,193,29523,49,1.836734693877551,3.7551020408163267,13.571428571428571,198.0,0.2474747474747475
93,ga,monroe,13573,39206,6,1.6666666666666667,3.3333333333333335,12.166666666666666,9.0,0.6666666666666666
94,ga,morgan,1846,41424,6,1.8333333333333333,4.333333333333333,9.0,32.0,0.1875
95,ga,oglethorpe,1159,34291,20,1.8,4.025,9.5,103.0,0.1941747572815534
96,ga,pulaski,269,25958,8,1.75,3.125,6.0,20.0,0.4
97,ga,quitman,3703,26489,4,1.5,4.375,6.0,24.0,0.16666666666666666
98,ga,screven,761,29505,34,1.9411764705882353,3.7205882352941178,15.794117647058824,134.0,0.2537313432835821
99,ga,washington,4001,31659,69,1.9420289855072463,3.6884057971014492,20.666666666666668,278.0,0.24820143884892087
100,ga,white,722,30534,6,1.8333333333333333,4.083333333333333,10.333333333333334,40.0,0.15
101,ga,macon,153095,28018,9,1.8888888888888888,4.555555555555555,8.555555555555555,37.0,0.24324324324324326
102,ga,oconee,244,55452,26,1.9230769230769231,4.038461538461538,17.923076923076923,148.0,0.17567567567567569
103,ga,jasper,3941,32539,6,1.8333333333333333,3.4166666666666665,5.666666666666667,10.0,0.6
104,ga,newton,579,29625,8,1.75,4.0,8.125,26.0,0.3076923076923077
105,ga,haralson,193,31520,3,1.6666666666666667,2.6666666666666665,8.666666666666666,12.0,0.25
106,ga,gordon,1882,30915,19,1.8421052631578947,4.026315789473684,9.421052631578947,90.0,0.2111111111111111
107,ga,franklin,924,32534,88,1.8636363636363635,3.8806818181818183,15.647727272727273,1900.0,0.04631578947368421
108,ga,forsyth,4117,54651,10,1.9,4.4,9.3,60.0,0.16666666666666666
109,ga,douglas,11616,31349,7,1.5714285714285714,3.5714285714285716,15.285714285714286,30.0,0.23333333333333334
110,ga,decatur,25732,31946,51,1.7450980392156863,3.950980392156863,35.72549019607843,179.0,0.2849162011173184
111,ga,dawson,4102,37402,7,1.8571428571428572,4.142857142857143,10.428571428571429,35.0,0.2
112,ga,crawford,832,29600,17,1.8823529411764706,3.8529411764705883,22.58823529411765,93.0,0.1827956989247312
113,ga,colquitt,1824,27507,18,1.7222222222222223,4.138888888888889,6.166666666666667,92.0,0.1956521739130435
114,ga,cobb,346,48253,3,1.6666666666666667,4.166666666666667,11.333333333333334,12.0,0.25
115,ga,clayton,2183,25550,42,1.8333333333333333,3.8214285714285716,8.166666666666666,280.0,0.15
116,ga,calhoun,16966,21655,3,1.3333333333333333,3.3333333333333335,11.333333333333334,10.0,0.3
117,ga,brooks,555,31146,21,1.9047619047619047,3.738095238095238,14.904761904761905,90.0,0.23333333333333334
118,ga,bartow,256,33267,103,1.854368932038835,3.9271844660194173,22.37864077669903,579.0,0.17789291882556132
119,ga,baldwin,3384,29192,18,1.8888888888888888,3.888888888888889,11.555555555555555,76.0,0.23684210526315788
120,ga,jackson,5083,34627,7,1.5714285714285714,3.7142857142857144,11.857142857142858,28.0,0.25
121,hi,honolulu,347397,50988,79,1.9113924050632911,4.582278481012659,93.60759493670886,1000.0,0.079
122,ia,boone,12470,45036,1,1.0,3.0,7.0,5.0,0.2
123,ia,hamilton,133,50618,21,1.9523809523809523,4.071428571428571,14.142857142857142,131.0,0.16030534351145037
124,ia,greene,1068,48116,4,1.75,3.875,6.0,37.0,0.10810810810810811
125,ia,fremont,718,43944,1,2.0,2.5,5.0,5.0,0.2
126,ia,franklin,134,50235,3,1.6666666666666667,4.333333333333333,3.3333333333333335,16.0,0.1875
127,ia,floyd,318,41127,4,1.75,4.25,3.5,25.0,0.16
128,ia,benton,41,47565,1,1.0,2.5,5.0,2.0,0.5
129,ia,hancock,195,50657,78,1.8974358974358974,3.826923076923077,16.756410256410255,328.0,0.23780487804878048
130,ia,fayette,1374,39680,5,1.8,4.7,2.6,40.0,0.125
131,ia,des moines,216853,46007,38,1.9210526315789473,4.0,16.236842105263158,217.0,0.17511520737327188
132,ia,delaware,151,44837,15,1.9333333333333333,4.466666666666667,7.466666666666667,120.0,0.125
133,ia,clinton,25184,39659,2,1.5,3.5,7.0,52.0,0.038461538461538464
134,ia,clayton,39,44107,7,2.0,4.5,8.142857142857142,47.0,0.14893617021276595
135,ia,cherokee,4900,55347,5,1.8,2.8,4.4,17.0,0.29411764705882354
136,ia,dubuque,57941,42870,11,1.8181818181818181,4.2727272727272725,7.181818181818182,26.0,0.4230769230769231
137,ia,keokuk,10274,42783,3,1.6666666666666667,4.333333333333333,3.3333333333333335,26.0,0.11538461538461539
138,ia,audubon,1912,46872,1,2.0,4.0,2.0,4.0,0.25
139,ia,webster,71,42161,32,1.9375,3.953125,11.75,203.0,0.15763546798029557
140,ia,washington,7309,51235,1,2.0,5.0,1.0,7.0,0.14285714285714285
141,ia,wapello,2026,34477,34,1.7647058823529411,4.0,9.382352941176471,201.0,0.1691542288557214
142,ia,union,382,37907,3,1.6666666666666667,2.5,2.6666666666666665,6.0,0.5
143,ia,tama,2745,40729,8,1.75,3.75,2.125,51.0,0.1568627450980392
144,ia,shelby,616,50283,70,1.8571428571428572,3.8285714285714287,13.914285714285715,364.0,0.19230769230769232
145,ia,jefferson,4148,37397,53,1.849056603773585,4.10377358490566,13.30188679245283,254.0,0.20866141732283464
146,ia,pocahontas,1663,51035,2,2.0,3.75,2.5,10.0,0.2
147,ia,osceola,5193,57030,41,1.853658536585366,3.8902439024390243,16.48780487804878,187.0,0.2192513368983957
148,ia,monroe,1874,38175,66,1.8636363636363635,3.765151515151515,11.893939393939394,281.0,0.23487544483985764
149,ia,monona,1477,43238,10,2.0,4.45,4.8,39.0,0.2564102564102564
150,ia,mitchell,131,57565,2,2.0,4.25,2.5,19.0,0.10526315789473684
151,ia,marshall,27068,38463,56,1.875,3.857142857142857,12.053571428571429,279.0,0.2007168458781362
152,ia,marion,39979,40851,8,2.0,4.75,9.875,72.0,0.1111111111111111
153,ia,lucas,209,37890,42,1.880952380952381,4.023809523809524,15.976190476190476,188.0,0.22340425531914893
154,ia,plymouth,363,52006,1,2.0,3.5,3.0,7.0,0.14285714285714285
155,ia,adair,704,45386,8,1.75,4.1875,14.875,26.0,0.3076923076923077
156,id,boise,228790,36229,57,1.894736842105263,4.087719298245614,21.350877192982455,371.0,0.15363881401617252
157,id,twin falls,49764,35300,9,1.5555555555555556,3.9444444444444446,7.111111111111111,19.0,0.47368421052631576
158,id,jerome,11807,37126,8,1.5,4.375,12.375,23.0,0.34782608695652173
159,id,payette,7527,35582,63,1.8888888888888888,3.992063492063492,20.904761904761905,422.0,0.14928909952606634
160,id,gooding,3473,58373,8,1.5,4.5,11.125,30.0,0.26666666666666666
161,id,franklin,828,32130,11,1.8181818181818181,3.8636363636363638,11.272727272727273,26.0,0.4230769230769231
162,id,shoshone,1511,33851,7,1.4285714285714286,4.714285714285714,9.714285714285714,33.0,0.21212121212121213
163,id,teton,733,31214,6,1.6666666666666667,3.6666666666666665,12.5,17.0,0.35294117647058826
164,id,kootenai,922,38416,9,2.0,4.5,6.333333333333333,18.0,0.5
165,il,scott,1235,37014,5,2.0,4.1,11.6,46.0,0.10869565217391304
166,il,franklin,2473,34652,5,2.0,4.0,8.6,51.0,0.09803921568627451
167,il,union,677,37679,116,1.8620689655172413,3.8189655172413794,21.896551724137932,503.0,0.23061630218687873
168,il,montgomery,637,33349,23,1.9130434782608696,4.0,19.82608695652174,109.0,0.21100917431192662
169,il,morgan,345,36602,4,2.0,4.0,9.75,62.0,0.06451612903225806
170,il,lake,941,68199,111,1.8738738738738738,4.490990990990991,61.75675675675676,5600.0,0.01982142857142857
171,il,wabash,2152,41797,18,1.9444444444444444,3.5555555555555554,7.166666666666667,76.0,0.23684210526315788
172,il,champaign,88029,42659,21,1.9047619047619047,4.357142857142857,15.095238095238095,107.0,0.19626168224299065
173,il,clinton,6927,42048,8,1.875,3.4375,3.625,13.0,0.6153846153846154
174,il,dekalb,42611,35809,9,2.0,4.222222222222222,14.0,35.0,0.2571428571428571
175,il,effingham,12627,43646,2,2.0,4.75,1.5,5.0,0.4
176,il,fulton,3346,33854,2,2.0,3.75,12.0,33.0,0.06060606060606061
177,il,hamilton,2740,41048,3,1.6666666666666667,4.333333333333333,3.3333333333333335,26.0,0.11538461538461539
178,il,henry,2232,42246,19,1.894736842105263,4.2368421052631575,8.210526315789474,163.0,0.1165644171779141
179,il,johnson,644,30786,7,2.0,4.071428571428571,7.571428571428571,23.0,0.30434782608695654
180,il,kankakee,26052,36138,9,1.7777777777777777,3.5,16.0,23.0,0.391304347826087
181,il,mchenry,27022,48027,8,1.875,4.0,12.125,50.0,0.16
182,il,macon,1120,44811,7,1.8571428571428572,3.357142857142857,3.4285714285714284,15.0,0.4666666666666667
183,il,madison,3794,40943,76,1.855263157894737,3.7828947368421053,27.263157894736842,336.0,0.2261904761904762
184,il,douglas,157,45461,55,1.8545454545454545,3.8454545454545452,66.07272727272728,198.0,0.2777777777777778
185,il,marshall,3843,42080,9,1.6666666666666667,3.9444444444444446,4.888888888888889,25.0,0.36
186,il,mason,335,38936,2,2.0,4.75,1.5,5.0,0.4
187,il,peoria,111388,46148,16,1.875,4.0625,7.4375,80.0,0.2
188,il,rock island,37678,39842,5,1.8,4.3,10.2,57.0,0.08771929824561403
189,il,washington,16704,46128,4,2.0,4.25,4.5,8.0,0.5
190,il,boone,1934,40608,83,1.9156626506024097,4.313253012048193,22.204819277108435,1800.0,0.04611111111111111
191,il,lee,308,37889,9,1.8888888888888888,4.5,11.666666666666666,59.0,0.15254237288135594
192,il,bureau,233,39270,8,1.875,3.5625,7.75,19.0,0.42105263157894735
193,il,brown,2054,29522,5,2.0,4.2,4.4,23.0,0.21739130434782608
194,il,lasalle,9064,39378,4,2.0,3.5,12.75,14.0,0.2857142857142857
195,il,marion,17620,38112,2,1.5,3.0,1.0,9.0,0.2222222222222222
196,il,wayne,66483,40354,103,1.8349514563106797,4.266990291262136,28.83495145631068,685.0,0.15036496350364964
197,il,winnebago,5098,38275,9,1.6666666666666667,3.9444444444444446,23.333333333333332,17.0,0.5294117647058824
198,il,richland,363,39787,5,2.0,4.3,2.6,14.0,0.35714285714285715
199,il,adams,1567,40921,6,2.0,3.9166666666666665,5.333333333333333,18.0,0.3333333333333333
200,il,knox,4794,36417,23,1.826086956521739,4.3478260869565215,8.434782608695652,151.0,0.152317880794702
201,il,de witt,461,48628,9,1.8888888888888888,4.388888888888889,10.444444444444445,66.0,0.13636363636363635
202,il,kendall,8946,43074,96,1.8333333333333333,4.177083333333333,25.354166666666668,860.0,0.11162790697674418
203,il,warren,1479,36696,42,1.9047619047619047,3.988095238095238,13.357142857142858,270.0,0.15555555555555556
204,il,bond,619,32859,4,2.0,4.25,3.25,9.0,0.4444444444444444
205,il,jersey,9823,36597,74,1.8918918918918919,4.108108108108108,16.986486486486488,1000.0,0.074
206,il,hancock,239,42145,4,1.75,4.0,4.75,27.0,0.14814814814814814
207,il,kane,926,44432,6,1.8333333333333333,3.5,7.0,17.0,0.35294117647058826
208,il,cass,601,38103,11,2.0,3.6818181818181817,9.909090909090908,81.0,0.13580246913580246
209,il,pope,214,26405,5,2.0,4.5,6.0,44.0,0.11363636363636363
210,il,jackson,1203,33046,6,2.0,4.166666666666667,5.333333333333333,50.0,0.12
211,il,edgar,449,37073,29,1.7241379310344827,4.0344827586206895,11.482758620689655,154.0,0.18831168831168832
212,il,iroquois,581,40167,18,1.7777777777777777,3.8333333333333335,8.555555555555555,99.0,0.18181818181818182
213,il,lawrence,6355,32979,3,2.0,4.0,4.0,16.0,0.1875
214,il,henderson,1088,39188,2,1.5,4.25,7.5,5.0,0.4
215,il,pike,225,39140,4,2.0,3.875,5.5,20.0,0.2
216,il,will,1805,45465,103,1.8932038834951457,4.203883495145631,41.679611650485434,5400.0,0.019074074074074073
217,il,fayette,255,31527,8,1.875,4.4375,4.125,33.0,0.24242424242424243
218,il,jasper,1722,42512,11,1.7272727272727273,4.5,3.6363636363636362,49.0,0.22448979591836735
219,il,carroll,578,40981,24,1.75,3.6666666666666665,9.208333333333334,144.0,0.16666666666666666
220,il,jefferson,255,35726,6,2.0,4.083333333333333,7.0,41.0,0.14634146341463414
221,il,perry,574,34612,4,2.0,3.875,5.5,16.0,0.25
222,il,hardin,204,34034,76,1.868421052631579,4.151315789473684,26.42105263157895,945.0,0.08042328042328042
223,il,st. clair,35047,39740,85,1.8235294117647058,4.152941176470589,20.576470588235296,1000.0,0.085
224,il,logan,3104,35205,38,1.894736842105263,3.9210526315789473,14.578947368421053,209.0,0.18181818181818182
225,il,monroe,1485,50446,83,1.855421686746988,4.319277108433735,23.433734939759034,1100.0,0.07545454545454545
226,il,mercer,3872,40702,25,1.8,4.12,9.48,164.0,0.1524390243902439
227,il,greene,1543,34501,67,1.8208955223880596,3.425373134328358,16.47761194029851,373.0,0.17962466487935658
228,il,saline,6278,36996,1,2.0,5.0,1.0,6.0,0.16666666666666666
229,il,randolph,4447,32226,110,1.8,4.045454545454546,18.60909090909091,709.0,0.15514809590973203
230,il,sangamon,2333,43441,15,1.9333333333333333,3.8666666666666667,10.333333333333334,78.0,0.19230769230769232
231,in,ripley,985,37430,14,1.9285714285714286,4.571428571428571,16.857142857142858,384.0,0.036458333333333336
232,in,vigo,3964,34509,10,1.6,4.0,4.4,49.0,0.20408163265306123
233,in,scott,1721,33426,2,2.0,4.0,2.0,5.0,0.4
234,in,allen,670,40471,24,1.9583333333333333,4.1875,11.666666666666666,156.0,0.15384615384615385
235,in,randolph,4170,35269,31,1.8064516129032258,3.7096774193548385,6.354838709677419,168.0,0.18452380952380953
236,in,clark,2715,40151,13,1.8461538461538463,4.884615384615385,13.23076923076923,503.0,0.02584493041749503
237,in,hendricks,1276,42937,88,1.8636363636363635,4.238636363636363,24.738636363636363,978.0,0.08997955010224949
238,in,steuben,2859,36506,4,2.0,4.625,3.25,16.0,0.25
239,in,vermillion,877,35532,44,1.7727272727272727,3.534090909090909,15.5,177.0,0.24858757062146894
240,in,fayette,2600,35734,23,1.826086956521739,4.239130434782608,27.17391304347826,119.0,0.19327731092436976
241,in,gibson,1168,40959,16,1.9375,3.84375,7.3125,87.0,0.1839080459770115
242,in,floyd,4051,47171,92,1.8695652173913044,3.994565217391304,18.07608695652174,450.0,0.20444444444444446
243,in,pike,875,36602,2,2.0,4.0,12.0,6.0,0.3333333333333333
244,in,washington,12149,33987,18,1.9444444444444444,4.277777777777778,20.77777777777778,97.0,0.18556701030927836
245,in,warren,1209,42455,34,1.9411764705882353,3.75,10.852941176470589,184.0,0.18478260869565216
246,in,wabash,10054,38314,17,1.8235294117647058,4.176470588235294,12.529411764705882,173.0,0.09826589595375723
247,in,tipton,5104,40206,2,1.5,5.0,4.5,6.0,0.3333333333333333
248,in,sullivan,4097,31374,8,1.5,4.25,4.125,48.0,0.16666666666666666
249,in,spencer,2248,39496,4,2.0,4.0,7.25,9.0,0.4444444444444444
250,in,porter,4825,45101,8,1.75,3.5625,16.5,15.0,0.5333333333333333
251,in,morgan,976,39004,91,1.901098901098901,4.241758241758242,24.813186813186814,982.0,0.09266802443991853
252,in,montgomery,347,37697,19,1.9473684210526316,4.315789473684211,19.263157894736842,96.0,0.19791666666666666
253,in,monroe,879,35012,8,1.875,3.9375,7.125,18.0,0.4444444444444444
254,in,marshall,319,36406,5,1.6,3.0,4.8,11.0,0.45454545454545453
255,in,marion,28047,46320,2,1.5,5.0,2.0,10.0,0.2
256,in,madison,11879,33764,3,1.3333333333333333,5.0,1.3333333333333333,9.0,0.3333333333333333
257,in,lawrence,49046,34913,89,1.8764044943820224,3.960674157303371,27.921348314606742,530.0,0.16792452830188678
258,in,knox,3535,41101,6,1.8333333333333333,3.4166666666666665,8.833333333333334,7.0,0.8571428571428571
259,in,jasper,15568,40597,2,2.0,5.0,2.0,10.0,0.2
260,in,huntington,17019,37086,1,2.0,2.5,4.0,6.0,0.16666666666666666
261,in,hamilton,1580,64213,2,2.0,4.5,4.5,8.0,0.25
262,in,fulton,318,36386,1,2.0,4.5,11.0,6.0,0.16666666666666666
263,in,franklin,25248,40595,4,2.0,4.25,6.25,10.0,0.4
264,in,elkhart,52367,38511,6,2.0,4.416666666666667,6.0,31.0,0.1935483870967742
265,in,decatur,9843,38304,23,1.9565217391304348,3.891304347826087,9.826086956521738,159.0,0.14465408805031446
266,in,clinton,4717,34936,10,1.7,3.75,4.8,25.0,0.4
267,in,wayne,952,36972,78,1.8717948717948718,3.641025641025641,13.025641025641026,391.0,0.19948849104859334
268,in,jefferson,1131,37002,26,1.8461538461538463,3.7884615384615383,27.884615384615383,151.0,0.17218543046357615
269,in,lagrange,2748,34987,54,1.8888888888888888,3.8796296296296298,12.962962962962964,290.0,0.18620689655172415
270,in,adams,34460,35449,19,1.9473684210526316,4.184210526315789,15.31578947368421,164.0,0.11585365853658537
271,in,union,962,34404,9,2.0,4.222222222222222,9.777777777777779,56.0,0.16071428571428573
272,in,howard,2558,36841,44,1.9318181818181819,4.261363636363637,26.65909090909091,665.0,0.06616541353383458
273,in,brown,2647,40633,24,1.75,4.5,58.458333333333336,792.0,0.030303030303030304
274,in,henry,2934,33164,28,1.9285714285714286,4.053571428571429,13.785714285714286,165.0,0.1696969696969697
275,in,delaware,3475,32666,82,1.9024390243902438,4.054878048780488,19.109756097560975,467.0,0.17558886509635974
276,in,jennings,1416,34177,28,1.8571428571428572,4.053571428571429,15.5,148.0,0.1891891891891892
277,in,johnson,499,42691,16,1.9375,3.8125,6.75,88.0,0.18181818181818182
278,in,posey,3931,45646,18,1.9444444444444444,3.4722222222222223,6.944444444444445,76.0,0.23684210526315788
279,in,cass,338,34954,16,1.9375,4.125,16.875,102.0,0.1568627450980392
280,in,owen,1095,33173,8,1.75,4.8125,11.0,73.0,0.1095890410958904
281,in,miami,1273,31354,100,1.9,4.435,45.23,2800.0,0.03571428571428571
282,in,jackson,532,38888,71,1.9577464788732395,4.091549295774648,17.281690140845072,344.0,0.2063953488372093
283,in,noble,1915,34625,45,1.8666666666666667,3.9444444444444446,14.222222222222221,243.0,0.18518518518518517
284,in,lake,2433,38485,39,1.8974358974358974,3.8974358974358974,22.153846153846153,144.0,0.2708333333333333
285,in,perry,30956,33711,20,1.85,4.075,12.35,116.0,0.1724137931034483
286,in,clay,3540,33864,119,1.73109243697479,4.399159663865547,99.10084033613445,820.0,0.14512195121951219
287,in,harrison,4132,37177,10,1.7,3.8,4.7,24.0,0.4166666666666667
288,in,st. joseph,75633,41274,50,1.9,3.71,14.88,265.0,0.18867924528301888
289,in,ohio,1930,35220,37,1.837837837837838,3.8513513513513513,22.16216216216216,215.0,0.17209302325581396
290,in,grant,1031,35592,3,2.0,4.166666666666667,2.6666666666666665,4.0,0.75
291,in,tippecanoe,2357,34210,99,1.898989898989899,3.696969696969697,25.626262626262626,565.0,0.1752212389380531
