,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
319,pa,blair,4502,39921,1,3.0,4.0,20.0,173.0,0.005780346820809248
320,pa,beaver,970,41977,1,3.0,4.0,57.0,93.0,0.010752688172043012
321,pa,butler,12993,50199,1,3.0,4.5,63.0,169.0,0.005917159763313609
322,pa,chester,33909,72118,4,3.25,3.125,71.75,532.0,0.007518796992481203
323,pa,erie,96471,39260,5,3.0,4.1,56.8,336.0,0.01488095238095238
324,pa,lancaster,59420,44259,6,3.0,4.0,122.5,474.0,0.012658227848101266
325,pa,mifflin,912,34289,1,3.0,3.0,18.0,19.0,0.05263157894736842
326,pa,philadelphia,1584138,49341,22,3.227272727272727,4.2727272727272725,617.2727272727273,4400.0,0.005
327,pa,warren,9124,41523,1,3.0,4.5,25.0,33.0,0.030303030303030304
328,pa,washington,13508,50489,2,3.0,3.25,59.5,141.0,0.014184397163120567
329,pa,allegheny,6536,52606,15,3.066666666666667,4.1,409.53333333333336,1800.0,0.008333333333333333
330,pa,york,44118,42911,2,3.0,4.0,97.0,363.0,0.005509641873278237
331,pa,monroe,1308,36665,4,3.0,4.25,176.75,241.0,0.016597510373443983
332,pa,juniata,941,36266,1,4.0,3.0,23.0,728.0,0.0013736263736263737
333,pa,wayne,1123,36740,16,3.0,3.625,199.9375,680.0,0.023529411764705882
334,pa,bedford,5172,36009,2,3.5,4.0,40.0,36.0,0.05555555555555555
335,ri,newport,24590,58825,11,3.090909090909091,3.909090909090909,354.1818181818182,199.0,0.05527638190954774
336,ri,providence,179335,42740,15,3.1333333333333333,4.1,300.6666666666667,1200.0,0.0125
337,ri,bristol,22131,66397,2,3.0,4.25,141.5,194.0,0.010309278350515464
338,sc,laurens,8846,30681,1,3.0,4.5,16.0,64.0,0.015625
339,sc,lexington,21737,40433,4,3.0,3.75,68.25,810.0,0.0049382716049382715
340,sc,newberry,10337,33748,2,3.0,4.5,35.5,56.0,0.03571428571428571
341,sc,sumter,39656,34425,1,3.0,4.5,76.0,149.0,0.006711409395973154
342,sc,spartanburg,37644,38173,2,3.5,3.5,35.0,454.0,0.004405286343612335
343,sc,greenwood,23407,33035,1,3.0,4.5,26.0,108.0,0.009259259259259259
344,sc,aiken,30778,36900,3,3.0,3.8333333333333335,66.33333333333333,188.0,0.015957446808510637
345,sc,anderson,27380,34814,6,3.1666666666666665,3.9166666666666665,73.5,335.0,0.01791044776119403
346,sc,beaufort,13357,48552,4,3.25,4.5,91.25,203.0,0.019704433497536946
347,sc,charleston,136208,50970,11,3.1818181818181817,4.409090909090909,775.8181818181819,1300.0,0.008461538461538461
348,sc,dillon,6367,24259,2,3.5,3.0,5.0,35.0,0.05714285714285714
349,sc,florence,37625,36050,1,3.0,4.0,83.0,251.0,0.00398406374501992
350,sc,greenville,68563,42283,9,3.0,3.7777777777777777,96.33333333333333,1200.0,0.0075
351,sd,hamlin,247,37292,1,3.0,5.0,1.0,64.0,0.015625
352,sd,turner,182,56665,4,3.25,3.875,31.25,156.0,0.02564102564102564
353,sd,miner,33,39964,1,4.0,3.0,11.0,173.0,0.005780346820809248
354,sd,butte,2,34482,2,3.5,3.75,44.5,147.0,0.013605442176870748
355,sd,union,55,85959,9,3.2222222222222223,4.055555555555555,803.4444444444445,1300.0,0.006923076923076923
356,sd,clark,1065,51723,1,4.0,3.0,11.0,152.0,0.006578947368421052
357,sd,jackson,160,25520,2,4.0,3.5,41.5,190.0,0.010526315789473684
358,tn,loudon,5809,41723,1,3.0,4.5,13.0,177.0,0.005649717514124294
359,tn,jackson,66903,27859,1,3.0,3.5,89.0,204.0,0.004901960784313725
360,tn,franklin,80914,34251,5,3.0,4.3,203.6,831.0,0.006016847172081829
361,tn,dickson,15583,34521,2,3.0,3.75,49.5,105.0,0.01904761904761905
362,tx,parker,4802,48793,2,3.5,3.5,84.0,751.0,0.002663115845539281
363,tx,orange,18484,40402,1,3.0,1.0,1.0,185.0,0.005405405405405406
364,tx,navarro,210,34722,1,3.0,5.0,55.0,75.0,0.013333333333333334
365,tx,menard,1398,34927,1,3.0,4.5,37.0,289.0,0.0034602076124567475
366,tx,midland,142344,119448,1,3.0,4.0,78.0,351.0,0.002849002849002849
367,tx,lubbock,255885,38807,3,3.0,3.5,149.33333333333334,558.0,0.005376344086021506
368,tx,montgomery,1034,64325,3,3.3333333333333335,4.833333333333333,23.666666666666668,424.0,0.007075471698113208
369,tx,wilson,484,41750,1,3.0,4.5,19.0,581.0,0.0017211703958691911
370,tx,rockwall,45112,52337,1,3.0,4.0,240.0,206.0,0.0048543689320388345
371,tx,throckmorton,772,48822,2,3.5,4.25,24.0,211.0,0.009478672985781991
372,tx,sherman,42462,62704,1,3.0,4.5,99.0,196.0,0.00510204081632653
373,tx,tyler,105729,29980,2,3.0,3.75,54.0,425.0,0.004705882352941176
374,tx,burleson,47282,40362,1,3.0,4.0,21.0,202.0,0.0049504950495049506
375,tx,bastrop,9420,31882,1,3.0,4.0,58.0,79.0,0.012658227848101266
376,tx,austin,964254,49031,12,3.1666666666666665,4.208333333333333,468.75,2300.0,0.0052173913043478265
377,tx,dallas,1345047,51830,13,3.1538461538461537,4.1923076923076925,356.38461538461536,2700.0,0.004814814814814815
378,tx,denton,138541,48827,2,3.0,4.25,241.0,360.0,0.005555555555555556
379,tx,houston,2325502,33759,23,3.3043478260869565,4.0,537.304347826087,2700.0,0.008518518518518519
380,tx,hidalgo,14083,24244,2,3.0,2.75,2.0,304.0,0.006578947368421052
381,tx,jefferson,1961,40555,1,3.0,4.5,24.0,24.0,0.041666666666666664
382,tx,el paso,682669,31731,3,3.0,4.0,33.0,1000.0,0.003
383,tx,dickens,264,29274,1,3.0,4.5,19.0,42.0,0.023809523809523808
384,ut,washington,27686,31163,2,3.0,4.25,185.5,272.0,0.007352941176470588
385,va,hampton,134313,39178,5,3.0,4.0,140.0,1100.0,0.004545454545454545
386,va,newport news,178626,39042,4,3.0,3.875,125.0,591.0,0.00676818950930626
387,va,norfolk,244076,37569,8,3.0,4.0,150.5,2200.0,0.0036363636363636364
388,va,orange,5049,42996,1,3.0,3.5,17.0,28.0,0.03571428571428571
389,va,portsmouth,94632,37238,5,3.0,4.0,147.4,1500.0,0.0033333333333333335
390,va,roanoke,99920,39649,2,3.0,4.25,134.5,511.0,0.003913894324853229
391,va,richmond,228783,32032,8,3.125,3.75,187.0,1400.0,0.005714285714285714
392,va,suffolk,91185,46071,3,3.0,4.0,183.0,174.0,0.017241379310344827
393,va,virginia beach,450189,50719,7,3.0,4.071428571428571,366.14285714285717,1300.0,0.005384615384615384
394,va,halifax,1224,32437,1,3.0,4.5,49.0,19.0,0.05263157894736842
395,va,surry,220,37898,1,4.0,3.5,23.0,6.0,0.16666666666666666
396,va,culpeper,18619,40439,1,3.0,4.0,103.0,76.0,0.013157894736842105
397,va,chesapeake,242634,45248,5,3.0,3.9,183.2,1100.0,0.004545454545454545
398,va,alexandria,160530,81336,11,3.0,4.136363636363637,1045.6363636363637,5800.0,0.001896551724137931
399,vt,addison,1337,45709,2,3.0,4.0,62.0,63.0,0.031746031746031744
400,vt,rutland,15325,45885,3,3.0,4.5,49.0,70.0,0.04285714285714286
401,vt,essex,21911,32250,4,3.0,4.0,266.25,375.0,0.010666666666666666
402,vt,franklin,1434,41083,1,3.0,5.0,4.0,31.0,0.03225806451612903
403,vt,washington,1016,51829,1,3.0,4.0,17.0,31.0,0.03225806451612903
404,vt,chittenden,1190,54081,2,3.5,4.5,53.0,19.0,0.10526315789473684
405,vt,windham,401,45232,4,3.0,4.0,70.0,45.0,0.08888888888888889
406,vt,windsor,3348,51248,4,3.0,4.375,68.25,73.0,0.0547945205479452
407,vt,grand isle,2092,52279,3,3.3333333333333335,4.0,39.666666666666664,107.0,0.028037383177570093
408,wa,yakima,93884,37846,3,3.0,3.3333333333333335,76.66666666666667,295.0,0.010169491525423728
409,wa,spokane,219190,40028,6,3.1666666666666665,3.9166666666666665,300.8333333333333,687.0,0.008733624454148471
410,wa,walla walla,32986,39426,4,3.0,3.875,313.25,104.0,0.038461538461538464
411,wa,snohomish,10185,46896,1,3.0,4.5,157.0,569.0,0.0017574692442882249
412,wa,asotin,1294,40377,1,4.0,4.0,18.0,101.0,0.009900990099009901
413,wi,lafayette,5979,41854,1,3.0,4.0,25.0,169.0,0.005917159763313609
414,wi,dunn,5250,36749,14,3.357142857142857,3.9285714285714284,200.21428571428572,895.0,0.01564245810055866
415,wi,washington,716,49977,1,3.0,4.5,210.0,20.0,0.05
416,wi,marquette,537,36369,1,4.0,3.5,5.0,223.0,0.004484304932735426
417,wi,buffalo,695,40637,1,3.0,3.5,26.0,70.0,0.014285714285714285
418,wi,marathon,1105,43801,1,3.0,1.0,5.0,166.0,0.006024096385542169
419,wi,oneida,4746,44723,1,3.0,3.0,9.0,27.0,0.037037037037037035
420,wi,rock,3211,38799,1,3.0,4.5,59.0,133.0,0.007518796992481203
421,wi,dodge,403,40794,1,4.0,3.0,2.0,84.0,0.011904761904761904
422,wi,polk,4006,40951,3,3.0,4.166666666666667,50.666666666666664,231.0,0.012987012987012988
423,wi,wood,759,41025,1,3.0,2.5,6.0,5.0,0.2
424,wi,chippewa,367,41329,1,3.0,4.0,25.0,176.0,0.005681818181818182
425,wi,bayfield,477,41456,1,3.0,4.0,20.0,22.0,0.045454545454545456
426,wi,brown,274,46364,2,3.0,3.75,84.0,409.0,0.004889975550122249
427,wi,eau claire,68866,42914,1,3.0,4.5,18.0,234.0,0.004273504273504274
428,wi,fond du lac,42959,42235,1,3.0,4.0,25.0,116.0,0.008620689655172414
429,wi,lincoln,298,39220,1,3.0,4.5,128.0,38.0,0.02631578947368421
430,wi,kenosha,100164,40171,4,3.0,3.375,74.75,464.0,0.008620689655172414
431,wi,green lake,958,43012,2,3.0,3.75,35.5,13.0,0.15384615384615385
432,wi,la crosse,51567,43802,5,3.2,4.0,102.2,223.0,0.02242152466367713
433,wi,kewaunee,2848,43908,1,3.0,4.0,12.0,13.0,0.07692307692307693
434,wi,sheboygan,48180,45449,2,3.0,4.25,84.0,172.0,0.011627906976744186
435,wi,racine,77432,42596,4,3.0,3.5,72.0,356.0,0.011235955056179775
436,wi,waukesha,72549,62113,8,3.0,3.8125,92.75,771.0,0.010376134889753566
437,wi,marinette,10608,39004,2,3.0,4.75,27.5,64.0,0.03125
438,wi,milwaukee,592025,42118,10,3.2,4.15,151.5,1500.0,0.006666666666666667
439,wv,clay,448,28882,3,3.3333333333333335,4.0,79.66666666666667,635.0,0.004724409448818898
440,wy,laramie,32473,49426,2,3.0,3.0,48.5,81.0,0.024691358024691357
