,State,City,Pop,PCI,P total,price,rating,review,Total,Price perc
22,ar,lonoke,4262,35564,12,1.0833333333333333,3.0833333333333335,15.416666666666666,13.0,0.9230769230769231
23,ar,washington,167,35135,58,1.3448275862068966,3.2155172413793105,28.96551724137931,186.0,0.3118279569892473
24,ar,van buren,23691,29374,26,1.2692307692307692,3.8653846153846154,37.57692307692308,125.0,0.208
25,ar,searcy,23768,26785,28,1.1785714285714286,3.5535714285714284,17.214285714285715,77.0,0.36363636363636365
26,ar,st. francis,233,25498,4,1.0,4.25,3.25,6.0,0.6666666666666666
27,ar,perry,274,31447,4,1.25,3.625,7.25,6.0,0.6666666666666666
28,ar,madison,696,32411,9,1.5555555555555556,4.0,50.77777777777778,30.0,0.3
29,ar,lincoln,2474,24404,6,1.1666666666666667,4.083333333333333,8.5,12.0,0.5
30,ar,marion,12364,27465,107,1.4205607476635513,3.369158878504673,111.82242990654206,425.0,0.25176470588235295
31,ar,garland,239,35645,33,1.7272727272727273,3.9696969696969697,134.78787878787878,122.0,0.27049180327868855
32,ar,benton,36403,74292,22,1.5909090909090908,3.727272727272727,30.09090909090909,122.0,0.18032786885245902
33,ar,bradley,528,34423,8,1.75,3.9375,7.875,66.0,0.12121212121212122
34,ar,conway,66426,36965,42,1.5238095238095237,3.642857142857143,32.476190476190474,164.0,0.25609756097560976
35,ar,johnson,3736,27625,48,1.4375,3.3854166666666665,49.6875,133.0,0.3609022556390977
36,ar,franklin,191,31801,1,2.0,5.0,8.0,5.0,0.2
37,ar,fulton,194,26383,3,1.6666666666666667,3.5,32.333333333333336,6.0,0.5
38,az,pima,2512,38031,10,1.5,3.5,23.4,12.0,0.8333333333333334
39,az,maricopa,50024,41197,17,1.6470588235294117,3.7058823529411766,87.29411764705883,66.0,0.25757575757575757
40,ca,tulare,64475,37121,138,1.463768115942029,3.4166666666666665,79.71014492753623,452.0,0.3053097345132743
41,ca,san diego,1425976,52214,218,1.7660550458715596,4.176605504587156,1062.908256880734,3500.0,0.062285714285714285
42,ca,sonoma,11248,51565,33,1.8181818181818181,3.9393939393939394,394.57575757575756,100.0,0.33
43,ca,santa cruz,64725,56549,157,1.5605095541401275,3.624203821656051,300.7261146496815,436.0,0.36009174311926606
44,ca,santa clara,129488,79055,217,1.8294930875576036,3.845622119815668,756.3594470046083,2400.0,0.09041666666666667
45,ca,santa barbara,91350,53758,206,1.6407766990291262,3.783980582524272,284.8543689320388,601.0,0.3427620632279534
46,ca,san mateo,105025,93765,209,1.7751196172248804,3.8564593301435406,475.7894736842105,1100.0,0.19
47,ca,san luis obispo,47446,48532,70,1.7714285714285714,3.95,385.1857142857143,225.0,0.3111111111111111
48,ca,san joaquin,4032,37643,11,1.0909090909090908,4.2272727272727275,16.0,46.0,0.2391304347826087
49,ca,san francisco,883305,99990,207,1.922705314009662,4.070048309178744,1113.7826086956522,4300.0,0.04813953488372093
50,ca,ventura,111128,53031,215,1.669767441860465,3.816279069767442,239.0186046511628,911.0,0.23600439077936333
51,ca,tehama,421,36005,7,1.1428571428571428,4.071428571428571,10.571428571428571,9.0,0.7777777777777778
52,ca,sacramento,508529,45187,212,1.7358490566037736,4.011792452830188,512.4622641509434,2000.0,0.106
53,ca,riverside,330063,34753,220,1.4318181818181819,3.7386363636363638,274.5409090909091,976.0,0.22540983606557377
