State,City,Pop,PCI,price,rating,review,Price perc
ny,warren,1094,45095,3.0,3.5,47.0,0.015625
ny,orleans,2731,34128,3.0,3.75,40.5,0.06666666666666667
ny,ulster,12593,42913,3.0,4.083333333333333,115.33333333333333,0.017391304347826087
ny,rockland,3678,53434,3.0,3.7,201.4,0.0075075075075075074
ny,delaware,2579,34602,3.0,4.0,66.0,0.01639344262295082
ny,wayne,988,39367,3.0,4.0,31.0,0.02564102564102564
ny,jefferson,1421,42753,3.0,4.0,37.0,0.047619047619047616
ny,broome,989,38276,4.0,4.5,14.0,0.07692307692307693
ny,saratoga,5725,55809,3.1666666666666665,3.9583333333333335,103.58333333333333,0.04152249134948097
ny,orange,50092,45306,3.0,4.75,15.0,0.007662835249042145
ny,nassau,4783,75376,3.0,3.5833333333333335,55.166666666666664,0.014669926650366748
ny,madison,2900,38109,3.0,4.0,17.0,0.046511627906976744
ny,sullivan,15149,38880,3.0,3.75,68.5,0.022727272727272728
ny,niagara,8005,39110,3.1666666666666665,3.111111111111111,138.94444444444446,0.043689320388349516
ny,onondaga,22554,45252,3.0,3.75,87.0,0.006060606060606061
ny,steuben,1127,39559,3.0,4.0,31.0,0.05263157894736842
ny,seneca,2683,34271,3.0,4.166666666666667,50.0,0.02027027027027027
ny,montgomery,24022,36597,3.0,3.0,41.0,0.03225806451612903
oh,allen,1085,36813,3.0,3.75,42.0,0.013245033112582781
oh,butler,3448,40702,3.0,3.5,10.0,0.0125
oh,miami,42554,41460,3.0,4.0,38.0,0.015625
oh,ross,8885,32677,3.0,3.0,80.0,0.00980392156862745
oh,lawrence,2473,33507,3.0,4.0,55.0,0.0016666666666666668
oh,summit,610,45112,3.0,3.8333333333333335,113.66666666666667,0.004524886877828055
oh,muskingum,4538,36560,3.0,3.5,28.0,0.009345794392523364
oh,erie,1202,57133,3.0,1.0,5.0,0.005494505494505495
oh,holmes,1262,36069,3.0,4.0,34.0,0.038461538461538464
oh,lorain,64028,40458,3.0,4.0,79.5,0.004739336492890996
oh,clark,3030,36077,3.0,3.5,14.0,0.005434782608695652
oh,hamilton,62174,51996,3.0,3.0,64.5,0.0022701475595913734
oh,franklin,11686,45894,3.2,3.3,70.6,0.007363770250368188
oh,fairfield,42613,40094,3.0,4.0,580.0,0.0024875621890547263
oh,delaware,39930,63042,3.0,3.6666666666666665,127.33333333333333,0.007159904534606206
oh,ashtabula,18079,34087,3.0,4.0,22.5,0.014598540145985401
oh,medina,26072,47712,3.0,4.0,27.0,0.018867924528301886
oh,huron,6893,36022,3.0,2.5,19.0,0.010526315789473684
oh,sandusky,24714,36561,3.0,2.25,18.75,0.02631578947368421
oh,montgomery,10805,41017,3.0,3.3,84.2,0.009157509157509158
oh,lake,725,44891,3.0714285714285716,4.071428571428571,140.78571428571428,0.0036842105263157894
oh,richland,6123,35138,3.0,4.0,49.0,0.006172839506172839
oh,auglaize,2657,42446,4.0,3.5,16.0,0.03225806451612903
oh,van wert,10680,37490,4.0,4.0,13.0,0.03333333333333333
oh,wayne,1296,38859,3.0,3.5,33.0,0.008333333333333333
ok,tulsa,400669,71431,3.090909090909091,3.8636363636363638,114.0909090909091,0.009166666666666667
ok,pittsburg,196,34939,3.0,2.5,22.0,0.004739336492890996
ok,marshall,299,31123,4.0,3.0,19.0,0.005263157894736842
ok,adair,818,26217,3.0,4.5,32.0,0.0051813471502590676
ok,delaware,404,29398,3.0,3.75,23.0,0.016
ok,dewey,3406,44761,3.0,4.0,1.0,0.011764705882352941
or,hood river,7806,44061,3.0,4.5,71.0,0.010309278350515464
pa,crawford,929,36513,3.0,4.0,21.0,0.01818181818181818
pa,lawrence,7561,38684,3.0,4.5,110.0,0.01818181818181818
pa,schuylkill,8641,36707,3.0,4.0,19.0,0.006535947712418301
pa,elk,1703,42356,3.0,3.5,13.0,0.023809523809523808
pa,clinton,2795,35673,3.0,4.0,124.0,0.009259259259259259
pa,lehigh,486,46517,3.0,4.0,168.5,0.009433962264150943
pa,luzerne,5903,39311,3.0,4.25,47.0,0.008771929824561403
pa,montgomery,6222,69983,3.0,4.5,34.0,0.004651162790697674
pa,carbon,370,42613,3.0,3.75,122.5,0.037037037037037035
pa,delaware,1552,55959,3.25,4.0,46.75,0.004282655246252677
pa,lycoming,1462,39745,3.0,4.166666666666667,19.333333333333332,0.020134228187919462
pa,mckean,4347,41117,3.0,4.25,33.0,0.025974025974025976
pa,lebanon,25902,41174,3.3333333333333335,3.3333333333333335,42.333333333333336,0.014563106796116505
pa,blair,4502,39921,3.0,4.0,20.0,0.005780346820809248
pa,beaver,970,41977,3.0,4.0,57.0,0.010752688172043012
pa,butler,12993,50199,3.0,4.5,63.0,0.005917159763313609
pa,chester,33909,72118,3.25,3.125,71.75,0.007518796992481203
pa,erie,96471,39260,3.0,4.1,56.8,0.01488095238095238
pa,lancaster,59420,44259,3.0,4.0,122.5,0.012658227848101266
pa,mifflin,912,34289,3.0,3.0,18.0,0.05263157894736842
pa,philadelphia,1584138,49341,3.227272727272727,4.2727272727272725,617.2727272727273,0.005
pa,warren,9124,41523,3.0,4.5,25.0,0.030303030303030304
pa,washington,13508,50489,3.0,3.25,59.5,0.014184397163120567
pa,allegheny,6536,52606,3.066666666666667,4.1,409.53333333333336,0.008333333333333333
pa,york,44118,42911,3.0,4.0,97.0,0.005509641873278237
pa,monroe,1308,36665,3.0,4.25,176.75,0.016597510373443983
pa,juniata,941,36266,4.0,3.0,23.0,0.0013736263736263737
pa,wayne,1123,36740,3.0,3.625,199.9375,0.023529411764705882
pa,bedford,5172,36009,3.5,4.0,40.0,0.05555555555555555
ri,newport,24590,58825,3.090909090909091,3.909090909090909,354.1818181818182,0.05527638190954774
ri,providence,179335,42740,3.1333333333333333,4.1,300.6666666666667,0.0125
ri,bristol,22131,66397,3.0,4.25,141.5,0.010309278350515464
sc,laurens,8846,30681,3.0,4.5,16.0,0.015625
sc,lexington,21737,40433,3.0,3.75,68.25,0.0049382716049382715
sc,newberry,10337,33748,3.0,4.5,35.5,0.03571428571428571
sc,sumter,39656,34425,3.0,4.5,76.0,0.006711409395973154
sc,spartanburg,37644,38173,3.5,3.5,35.0,0.004405286343612335
sc,greenwood,23407,33035,3.0,4.5,26.0,0.009259259259259259
sc,aiken,30778,36900,3.0,3.8333333333333335,66.33333333333333,0.015957446808510637
sc,anderson,27380,34814,3.1666666666666665,3.9166666666666665,73.5,0.01791044776119403
sc,beaufort,13357,48552,3.25,4.5,91.25,0.019704433497536946
sc,charleston,136208,50970,3.1818181818181817,4.409090909090909,775.8181818181819,0.008461538461538461
sc,dillon,6367,24259,3.5,3.0,5.0,0.05714285714285714
sc,florence,37625,36050,3.0,4.0,83.0,0.00398406374501992
sc,greenville,68563,42283,3.0,3.7777777777777777,96.33333333333333,0.0075
sd,hamlin,247,37292,3.0,5.0,1.0,0.015625
sd,turner,182,56665,3.25,3.875,31.25,0.02564102564102564
sd,miner,33,39964,4.0,3.0,11.0,0.005780346820809248
sd,butte,2,34482,3.5,3.75,44.5,0.013605442176870748
sd,union,55,85959,3.2222222222222223,4.055555555555555,803.4444444444445,0.006923076923076923
sd,clark,1065,51723,4.0,3.0,11.0,0.006578947368421052
sd,jackson,160,25520,4.0,3.5,41.5,0.010526315789473684
tn,loudon,5809,41723,3.0,4.5,13.0,0.005649717514124294
tn,jackson,66903,27859,3.0,3.5,89.0,0.004901960784313725
tn,franklin,80914,34251,3.0,4.3,203.6,0.006016847172081829
tn,dickson,15583,34521,3.0,3.75,49.5,0.01904761904761905
tx,parker,4802,48793,3.5,3.5,84.0,0.002663115845539281
tx,orange,18484,40402,3.0,1.0,1.0,0.005405405405405406
tx,navarro,210,34722,3.0,5.0,55.0,0.013333333333333334
tx,menard,1398,34927,3.0,4.5,37.0,0.0034602076124567475
tx,midland,142344,119448,3.0,4.0,78.0,0.002849002849002849
tx,lubbock,255885,38807,3.0,3.5,149.33333333333334,0.005376344086021506
tx,montgomery,1034,64325,3.3333333333333335,4.833333333333333,23.666666666666668,0.007075471698113208
tx,wilson,484,41750,3.0,4.5,19.0,0.0017211703958691911
tx,rockwall,45112,52337,3.0,4.0,240.0,0.0048543689320388345
tx,throckmorton,772,48822,3.5,4.25,24.0,0.009478672985781991
tx,sherman,42462,62704,3.0,4.5,99.0,0.00510204081632653
tx,tyler,105729,29980,3.0,3.75,54.0,0.004705882352941176
tx,burleson,47282,40362,3.0,4.0,21.0,0.0049504950495049506
tx,bastrop,9420,31882,3.0,4.0,58.0,0.012658227848101266
tx,austin,964254,49031,3.1666666666666665,4.208333333333333,468.75,0.0052173913043478265
tx,dallas,1345047,51830,3.1538461538461537,4.1923076923076925,356.38461538461536,0.004814814814814815
tx,denton,138541,48827,3.0,4.25,241.0,0.005555555555555556
tx,houston,2325502,33759,3.3043478260869565,4.0,537.304347826087,0.008518518518518519
tx,hidalgo,14083,24244,3.0,2.75,2.0,0.006578947368421052
tx,jefferson,1961,40555,3.0,4.5,24.0,0.041666666666666664
tx,el paso,682669,31731,3.0,4.0,33.0,0.003
tx,dickens,264,29274,3.0,4.5,19.0,0.023809523809523808
ut,washington,27686,31163,3.0,4.25,185.5,0.007352941176470588
va,hampton,134313,39178,3.0,4.0,140.0,0.004545454545454545
va,newport news,178626,39042,3.0,3.875,125.0,0.00676818950930626
va,norfolk,244076,37569,3.0,4.0,150.5,0.0036363636363636364
va,orange,5049,42996,3.0,3.5,17.0,0.03571428571428571
va,portsmouth,94632,37238,3.0,4.0,147.4,0.0033333333333333335
va,roanoke,99920,39649,3.0,4.25,134.5,0.003913894324853229
va,richmond,228783,32032,3.125,3.75,187.0,0.005714285714285714
va,suffolk,91185,46071,3.0,4.0,183.0,0.017241379310344827
